indicator,asn,country_code2,name,description,modified,created
198.74.56.135,AS63949 linode  llc,US,Georgs Honeypot,Logs of IP trying to hack into my Particle Photon and Cloud Honeypot instance,2023-11-16T03:08:21.603000,2021-02-16T13:14:16.945000
143.198.82.32,AS14061 digitalocean  llc,SG,,,,
139.180.216.70,AS20473 the constant company  llc,SG,,,,
142.250.4.188,AS15169 google llc,US,firewall conns,Proto NATed Address  - 192.5.8 Â£1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,2022-09-03T14:28:29.224000
43.128.117.110,AS132203 tencent building  kejizhongyi avenue,SG,,,,
8.210.217.47,AS45102 alibaba (us) technology co.  ltd.,HK,,,,
91.108.56.111,AS62014 telegram messenger inc,AG,,,,
142.251.175.188,AS15169 google llc,US,,,,
18.179.18.153,AS16509 amazon.com inc,JP,,,,
146.196.111.213,AS139460 pt maxindo mitra solusi,ID,,,,
43.128.74.37,AS132203 tencent building  kejizhongyi avenue,SG,,,,
43.198.50.186,AS16509 amazon.com inc,US,,,,
143.244.33.102,AS60068 datacamp limited,SG,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
31.13.68.60,AS32934 facebook  inc.,SG,,,,
142.93.146.86,AS14061 digitalocean  llc,CA,,,,
139.180.158.136,AS20473 the constant company  llc,SG,,,,
118.98.93.75,AS7713 pt telekomunikasi indonesia,ID,,,,
47.241.125.77,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
47.74.170.157,AS45102 alibaba (us) technology co.  ltd.,SG,wifi logs to check,"Here is the full text of the key event in the IBSS/ESS (3) system, which has been disabled since its",2022-11-26T03:02:13.742000,2022-10-27T03:04:24.332000
128.14.154.30,AS21859 zenlayer inc,US,,,,
3.33.193.183,AS16509 amazon.com inc,US,,,,
122.144.3.6,AS38320 pt maxindo mitra solusi,ID,,,,
45.114.118.82,AS134451 newmedia express pte ltd,ID,,,,
45.89.228.144,AS49392 llc baxet,RU,,,,
36.67.140.135,AS7713 pt telekomunikasi indonesia,ID,,,,
34.107.221.82,AS15169 google llc,US,SOC2023,,2023-11-15T11:59:37.006000,2023-11-09T01:24:55.160000
157.240.7.54,AS32934 facebook  inc.,SG,,,,
118.98.77.162,AS7713 pt telekomunikasi indonesia,ID,,,,
64.233.170.188,AS15169 google llc,US,,,,
157.240.235.61,AS32934 facebook  inc.,SG,,,,
202.134.1.10,AS7713 pt telekomunikasi indonesia,ID,,,,
20.198.119.84,AS8075 microsoft corporation,IN,,,,
157.240.211.61,AS32934 facebook  inc.,HK,,,,
31.13.68.61,AS32934 facebook  inc.,SG,,,,
23.32.246.55,AS20940 akamai international b.v.,US,,,,
142.251.10.95,AS15169 google llc,US,uTorrent seeds from a VM,The world\,2022-12-16T13:03:24.863000,2022-11-16T13:55:36.805000
20.198.119.143,AS8075 microsoft corporation,IN,,,,
74.125.24.94,AS15169 google llc,US,,,,
74.125.130.188,AS15169 google llc,US,,,,
157.240.13.55,AS32934 facebook  inc.,SG,,,,
172.64.148.115,AS13335 cloudflare,US,,,,
74.125.68.94,AS15169 google llc,US,,,,
157.240.217.60,AS32934 facebook  inc.,SG,,,,
144.208.224.168,ASNone ,AT,,,,
142.251.175.95,AS15169 google llc,US,,,,
23.216.158.146,AS7713 pt telekomunikasi indonesia,ID,,,,
31.13.95.60,AS32934 facebook  inc.,ID,,,,
13.107.42.12,AS8068 microsoft corporation,US,Phishing Link Sent Via Email,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-05-11T17:04:30.666000,2023-05-11T17:04:30.666000
172.64.200.36,AS13335 cloudflare,US,,,,
34.213.136.170,AS16509 amazon.com inc,US,,,,
129.226.106.210,AS132203 tencent building  kejizhongyi avenue,HK,,,,
157.240.218.60,AS32934 facebook  inc.,SG,,,,
142.251.12.95,AS15169 google llc,US,,,,
20.189.173.7,AS8075 microsoft corporation,US,widevinecdm.dll  - Supply chain,,2023-01-13T02:00:12.152000,2022-12-14T02:56:25.758000
20.198.118.190,AS8075 microsoft corporation,IN,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,2022-03-16T14:03:19.241000
103.8.238.188,AS132634 direktorat e-goverment kementerian kominfo,ID,,,,
13.229.244.30,AS16509 amazon.com inc,SG,,,,
142.251.175.102,AS15169 google llc,US,,,,
18.64.18.97,ASNone ,US,,,,
74.125.130.138,AS15169 google llc,US,,,,
23.54.81.105,AS20940 akamai international b.v.,IN,,,,
64.233.170.94,AS15169 google llc,US,,,,
52.208.224.152,AS16509 amazon.com inc,IE,,,,
216.239.38.120,AS15169 google llc,US,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,2022-07-16T10:42:33.303000
172.232.251.34,AS20940 akamai international b.v.,US,,,,
20.42.65.89,AS8075 microsoft corporation,US,Remote Access attack | Agent Tesla | C2 | BatLoader | C2 | Dridex,,2023-11-14T17:01:45.019000,2023-10-15T18:47:32.354000
129.226.103.123,AS132203 tencent building  kejizhongyi avenue,HK,,,,
23.106.252.102,AS59253 leaseweb asia pacific pte. ltd.,US,,,,
152.195.38.76,AS15133 verizon,US,Black Tech,"Found in a malicious Apple iTunes link. Lists several independent artists. Music ""producer"" is poten",2023-11-13T12:00:59.446000,2023-10-14T12:57:03.183000
34.120.208.123,AS396982 google,US,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-14T20:31:11.734000,2022-10-11T13:14:18.676000
157.240.199.61,AS32934 facebook  inc.,HK,,,,
157.240.235.60,AS32934 facebook  inc.,SG,,,,
172.253.118.136,AS15169 google llc,US,,,,
20.42.73.24,AS8075 microsoft corporation,US,,,,
52.184.217.37,AS8075 microsoft corporation,US,,,,
31.13.68.1,AS32934 facebook  inc.,SG,Kelowna detachment - British Columbia,https://www.rcmp-grc.gc.ca/detach/en/d/201,2023-09-21T05:02:23.556000,2023-08-13T22:57:26.810000
104.18.14.169,AS13335 cloudflare,US,,,,
103.115.98.3,AS9890 atos information technology,SG,,,,
13.107.22.239,AS8068 microsoft corporation,US,,,,
104.22.21.162,AS13335 cloudflare,US,,,,
122.144.2.205,AS38320 pt maxindo mitra solusi,ID,,,,
103.74.143.200,AS46034 departemen kesehatan,ID,,,,
173.194.67.94,AS15169 google llc,US,,,,
35.201.68.45,AS15169 google llc,US,,,,
34.149.173.23,AS15169 google llc,US,,,,
23.47.190.145,AS20940 akamai international b.v.,SG,,,,
64.233.170.95,AS15169 google llc,US,,,,
118.98.77.147,AS7713 pt telekomunikasi indonesia,ID,,,,
74.125.24.97,AS15169 google llc,US,,,,
52.77.50.120,AS16509 amazon.com inc,SG,,,,
,,,,,,
157.240.217.17,AS32934 facebook  inc.,SG,,,,
74.125.200.100,AS15169 google llc,US,,,,
23.106.127.161,AS59253 leaseweb asia pacific pte. ltd.,SG,,,,
13.107.5.93,AS8068 microsoft corporation,US,,,,
108.136.143.68,AS16509 amazon.com inc,ID,,,,
157.240.217.61,AS32934 facebook  inc.,SG,,,,
3.1.190.153,AS16509 amazon.com inc,SG,,,,
172.253.118.102,AS15169 google llc,US,,,,
74.125.130.93,AS15169 google llc,US,,,,
74.125.130.119,AS15169 google llc,US,,,,
74.125.68.188,AS15169 google llc,US,pc connections,pulled from router,2022-05-20T00:01:19.453000,2022-04-20T04:14:28.377000
157.240.13.54,AS32934 facebook  inc.,SG,,,,
103.74.143.150,AS46034 departemen kesehatan,ID,,,,
34.117.36.110,AS396982 google,US,,,,
172.104.174.27,AS63949 linode  llc,SG,,,,
142.250.190.3,AS15169 google llc,US,,,,
194.138.240.119,AS9890 atos information technology,DE,,,,
92.223.85.121,AS199524 g-core labs s.a.,SG,,,,
204.155.149.42,AS40824 wz communications inc.,US,,,,
8.219.89.234,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
35.236.71.176,AS396982 google,US,,,,
131.253.33.239,AS8068 microsoft corporation,US,,,,
172.64.201.36,AS13335 cloudflare,US,,,,
194.138.37.194,AS15465 siemens ag,DE,,,,
103.107.198.86,AS137409 gsl networks pty ltd,SG,,,,
172.104.53.64,AS63949 linode  llc,SG,,,,
172.217.194.156,AS15169 google llc,US,,,,
40.81.120.44,AS8075 microsoft corporation,GB,,,,
104.26.4.10,AS13335 cloudflare,US,,,,
118.97.158.8,AS7713 pt telekomunikasi indonesia,ID,,,,
217.146.12.138,AS42473 anexia internetdienstleistungs gmbh,IN,,,,
104.208.16.94,AS8075 microsoft corporation,US,Nymalm Trojan | Imagining  Center,Rulesets:\nINDICATOR_EXE_Packed_VMProtect \nindicator_packed \nCritical Risk: INDICATOR_SUSPICIOUS_E,2023-11-10T20:29:08.678000,2023-11-10T20:29:08.678000
84.17.38.170,AS60068 datacamp limited,SG,,,,
122.144.2.2,AS38320 pt maxindo mitra solusi,ID,,,,
172.217.194.188,AS15169 google llc,US,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,2023-02-17T20:24:01.223000
103.66.70.62,AS133840 pt jala lintas media,ID,,,,
8.8.8.8,AS15169 google llc,US,,,,
34.81.162.5,AS396982 google,TW,,,,
74.125.130.94,AS15169 google llc,US,,,,
104.93.123.34,AS7713 pt telekomunikasi indonesia,ID,,,,
52.113.194.132,AS8068 microsoft corporation,US,Investigation of Distribution Vectors and Threat Network Infrastructure,"An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...) ""Proble",2023-10-31T20:10:06.667000,2023-08-28T21:28:30.294000
142.251.12.113,AS15169 google llc,US,alt-YouTube.com,,2023-09-24T14:00:05.977000,2023-08-25T14:43:56.683000
142.251.12.188,AS15169 google llc,US,wifi logs to check,"Here is the full text of the key event in the IBSS/ESS (3) system, which has been disabled since its",2022-11-26T03:02:13.742000,2022-10-27T03:04:24.332000
172.217.194.100,AS15169 google llc,US,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,2023-08-19T23:52:54.581000
172.253.118.95,AS15169 google llc,US,,,,
52.220.73.212,AS16509 amazon.com inc,SG,,,,
118.97.158.11,AS7713 pt telekomunikasi indonesia,ID,,,,
31.13.95.61,AS32934 facebook  inc.,ID,,,,
172.217.194.95,AS15169 google llc,US,,,,
172.217.194.157,AS15169 google llc,US,,,,
172.64.137.2,AS13335 cloudflare,US,,,,
8.241.151.254,AS3356 level 3 parent  llc,US,,,,
203.27.106.9,AS137409 gsl networks pty ltd,AU,,,,
23.205.70.107,AS7713 pt telekomunikasi indonesia,ID,,,,
210.210.145.139,AS4787 pt cyberindo aditama,ID,,,,
23.216.158.168,AS7713 pt telekomunikasi indonesia,ID,,,,
74.125.68.190,AS15169 google llc,US,,,,
23.216.158.187,AS7713 pt telekomunikasi indonesia,ID,,,,
51.159.103.167,AS12876 online s.a.s.,FR,,,,
172.253.118.188,AS15169 google llc,US,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,2023-02-17T20:24:01.223000
74.125.130.190,AS15169 google llc,US,,,,
20.189.173.2,AS8075 microsoft corporation,US,,,,
142.250.4.94,AS15169 google llc,US,uTorrent seeds from a VM,The world\,2022-12-16T13:03:24.863000,2022-11-16T13:55:36.805000
18.154.7.46,ASNone ,US,,,,
52.77.18.236,AS16509 amazon.com inc,SG,,,,
142.251.175.94,AS15169 google llc,US,Speechless | Critical,,2023-10-30T03:23:08.790000,2023-10-30T03:23:08.790000
74.125.130.95,AS15169 google llc,US,,,,
18.154.7.63,ASNone ,US,,,,
74.125.200.94,AS15169 google llc,US,,,,
34.96.106.127,AS15169 google llc,US,,,,
142.250.4.95,AS15169 google llc,US,,,,
213.227.163.133,AS42473 anexia internetdienstleistungs gmbh,FR,,,,
143.244.33.71,AS60068 datacamp limited,SG,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
52.76.110.238,AS16509 amazon.com inc,SG,,,,
51.81.245.139,AS16276 ovh sas,US,IOCs - 20231081410 - ANIA Threat Feeds - IP Segment 1,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,2023-10-08T22:10:40.622000
103.49.221.211,AS24211 detik,ID,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
157.240.217.35,AS32934 facebook  inc.,SG,,,,
104.26.15.38,AS13335 cloudflare,US,,,,
104.22.20.162,AS13335 cloudflare,US,,,,
142.251.175.138,AS15169 google llc,US,,,,
36.91.231.56,AS7713 pt telekomunikasi indonesia,ID,,,,
143.244.33.53,AS60068 datacamp limited,SG,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
23.223.114.33,AS16625 akamai technologies  inc.,BG,,,,
34.110.200.237,AS15169 google llc,US,,,,
34.117.97.41,AS396982 google,US,,,,
103.107.199.46,AS137409 gsl networks pty ltd,SG,,,,
142.251.10.101,AS15169 google llc,US,,,,
35.186.225.202,AS15169 google llc,US,,,,
157.240.7.53,AS32934 facebook  inc.,SG,,,,
157.240.15.63,AS32934 facebook  inc.,SG,Apple iTunes| Malicious site | Anonyization | Siphoning | Trojan Downloader,"IC3 attached to links, apple , messaging, Skype.\nIC3 CN?\nChina? Unclear. Possibly intercepting  IC",2023-11-12T17:01:15.222000,2023-10-13T18:20:24.042000
144.208.225.182,ASNone ,AT,,,,
74.125.130.102,AS15169 google llc,US,,,,
210.210.145.8,AS4787 pt cyberindo aditama,ID,,,,
142.251.175.139,AS15169 google llc,US,,,,
74.125.24.95,AS15169 google llc,US,,,,
143.244.33.70,AS60068 datacamp limited,SG,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
18.142.79.181,AS16509 amazon.com inc,SG,,,,
172.64.136.2,AS13335 cloudflare,US,,,,
172.217.194.138,AS15169 google llc,US,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,2023-08-19T23:52:54.581000
66.90.98.108,AS30058 fdcservers.net,US,,,,
142.251.175.100,AS15169 google llc,US,,,,
