name,data
www.googletagservices.com,74.125.130.155
fonts.gstatic.com,142.251.10.94
assetsn.promediateknologi.id,104.18.16.214
assetsn.promediateknologi.id,104.18.17.214
csi.gstatic.com,216.239.32.3
electrum.emzy.de,135.181.215.237
core.sistemadorado.com,104.26.6.33
core.sistemadorado.com,172.67.69.100
core.sistemadorado.com,104.26.7.33
tes-abm.bppp.kemdikbud.go.id,35.186.242.185
use.fontawesome.com.cdn.cloudflare.net,172.64.141.13
use.fontawesome.com.cdn.cloudflare.net,172.64.140.13
electroncash.dk,80.209.87.103
dns.msftncsi.com,131.107.255.255
clients.l.google.com,74.125.24.101
clients.l.google.com,74.125.24.113
clients.l.google.com,74.125.24.138
clients.l.google.com,74.125.24.102
clients.l.google.com,74.125.24.139
clients.l.google.com,74.125.24.100
onedscolprdcus01.centralus.cloudapp.azure.com,52.182.141.63
fmfmobile.fe.apple-dns.net,17.248.224.5
s3.amazonaws.com,54.231.169.24
s3.amazonaws.com,16.182.69.200
s3.amazonaws.com,52.217.231.112
s3.amazonaws.com,16.182.72.112
s3.amazonaws.com,52.217.192.0
s3.amazonaws.com,52.216.245.238
s3.amazonaws.com,54.231.193.208
s3.amazonaws.com,52.216.32.216
app-measurement.com,142.251.12.138
app-measurement.com,142.251.12.102
app-measurement.com,142.251.12.139
app-measurement.com,142.251.12.113
app-measurement.com,142.251.12.101
app-measurement.com,142.251.12.100
star.c10r.facebook.com,163.70.153.21
e28578.d.akamaiedge.net,45.121.219.248
e28578.d.akamaiedge.net,45.121.219.186
e28578.d.akamaiedge.net,45.121.219.240
e28578.d.akamaiedge.net,45.121.219.242
e28578.d.akamaiedge.net,45.121.219.179
e28578.d.akamaiedge.net,45.121.219.187
e28578.d.akamaiedge.net,45.121.219.243
e28578.d.akamaiedge.net,45.121.219.251
e28578.d.akamaiedge.net,45.121.219.185
www.gstatic.com,142.251.175.94
wns.notify.trafficmanager.net,20.198.118.190
s-0005.s-msedge.net,52.113.194.132
i.ytimg.com,142.250.4.119
i.ytimg.com,142.251.10.119
i.ytimg.com,64.233.170.119
i.ytimg.com,74.125.200.119
i.ytimg.com,142.251.12.119
i.ytimg.com,172.217.194.119
i.ytimg.com,172.253.118.119
i.ytimg.com,74.125.68.119
i.ytimg.com,74.125.130.119
i.ytimg.com,142.251.175.119
i.ytimg.com,74.125.24.119
time.android.com,216.239.35.0
time.android.com,216.239.35.4
time.android.com,216.239.35.12
time.android.com,216.239.35.8
userlocation.googleapis.com,142.251.175.95
userlocation.googleapis.com,142.251.10.95
userlocation.googleapis.com,74.125.24.95
userlocation.googleapis.com,74.125.130.95
userlocation.googleapis.com,74.125.200.95
userlocation.googleapis.com,172.253.118.95
userlocation.googleapis.com,142.250.4.95
userlocation.googleapis.com,64.233.170.95
userlocation.googleapis.com,172.217.194.95
userlocation.googleapis.com,74.125.68.95
userlocation.googleapis.com,142.251.12.95
a-0019.standard.a-msedge.net,204.79.197.222
googleads.g.doubleclick.net,74.125.68.154
googleads.g.doubleclick.net,74.125.68.155
googleads.g.doubleclick.net,74.125.68.157
googleads.g.doubleclick.net,74.125.68.156
cp.ceddi8ub.ru,34.174.206.7
pull-base1.s.bytefcdn-ttpeu.com,212.102.56.94
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.112
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.109
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.106
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.117
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.111
pull-base1.s.bytefcdn-ttpeu.com,212.102.56.96
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.110
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.123
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.116
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.104
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.108
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.98
pull-base1.s.bytefcdn-ttpeu.com,109.61.80.83
pull-base1.s.bytefcdn-ttpeu.com,207.211.211.102
pull-base8.s.bytefcdn-ttpeu.com,212.102.56.96
pull-base8.s.bytefcdn-ttpeu.com,212.102.56.97
pull-base8.s.bytefcdn-ttpeu.com,207.211.211.105
pull-base8.s.bytefcdn-ttpeu.com,207.211.211.102
pull-base8.s.bytefcdn-ttpeu.com,207.211.211.112
pull-base8.s.bytefcdn-ttpeu.com,207.211.211.118
pull-base8.s.bytefcdn-ttpeu.com,207.211.211.116
pull-base8.s.bytefcdn-ttpeu.com,207.211.211.111
pull-base8.s.bytefcdn-ttpeu.com,207.211.211.104
pull-base8.s.bytefcdn-ttpeu.com,207.211.211.97
pull-base8.s.bytefcdn-ttpeu.com,207.211.211.99
pull-base8.s.bytefcdn-ttpeu.com,212.102.56.94
pull-base8.s.bytefcdn-ttpeu.com,207.211.211.108
pull-flv-l16-gcp01.tiktokcdn.com.atomile.com,138.113.116.39
pull-fcdn-base8.s.bytefcdn-oversea.com,149.104.85.136
pull-fcdn-base8.s.bytefcdn-oversea.com,149.104.85.132
pull-fcdn-base8.s.bytefcdn-oversea.com,149.104.85.138
pull-fcdn-base8.s.bytefcdn-oversea.com,149.104.85.133
pull-fcdn-base8.s.bytefcdn-oversea.com,47.89.121.9
pull-fcdn-base8.s.bytefcdn-oversea.com,149.104.85.131
pull-fcdn-base8.s.bytefcdn-oversea.com,149.104.85.126
pull-fcdn-base8.s.bytefcdn-oversea.com,156.59.162.236
pull-fcdn-base8.s.bytefcdn-oversea.com,149.104.85.130
pull-fcdn-base8.s.bytefcdn-oversea.com,149.104.85.137
wow-upgrade.uc.cn,39.108.40.9
deviceintegritytokens-pa.googleapis.com,142.251.12.95
deviceintegritytokens-pa.googleapis.com,74.125.24.95
deviceintegritytokens-pa.googleapis.com,64.233.170.95
deviceintegritytokens-pa.googleapis.com,74.125.200.95
deviceintegritytokens-pa.googleapis.com,172.217.194.95
deviceintegritytokens-pa.googleapis.com,74.125.130.95
deviceintegritytokens-pa.googleapis.com,172.253.118.95
deviceintegritytokens-pa.googleapis.com,142.250.4.95
deviceintegritytokens-pa.googleapis.com,142.251.175.95
deviceintegritytokens-pa.googleapis.com,74.125.68.95
deviceintegritytokens-pa.googleapis.com,142.251.10.95
hcdnl.pulltiktok.ovc.gslb.rocket-cdn.com,156.59.107.146
hcdnl.pulltiktok.ovc.gslb.rocket-cdn.com,148.153.241.20
hcdnl.pulltiktok.ovc.gslb.rocket-cdn.com,156.59.107.147
hcdnl.pulltiktok.ovc.gslb.rocket-cdn.com,156.59.107.149
hcdnl.pulltiktok.ovc.gslb.rocket-cdn.com,156.59.107.148
pull-base8.s.bytefcdn-ttpeu.com,207.211.211.123
pull-base8.s.bytefcdn-ttpeu.com,212.102.56.93
mmx-ds.cdn.whatsapp.net,163.70.153.60
server15.dafflash.com,34.67.9.172
a767.dscg3.akamai.net,203.161.21.11
ssl.gstatic.com,74.125.200.94
public-cdp-heytapmobi-pubgw-1779810551.ap-southeast-1.elb.amazonaws.com,13.229.244.30
public-cdp-heytapmobi-pubgw-1779810551.ap-southeast-1.elb.amazonaws.com,52.77.146.224
public-cdp-heytapmobi-pubgw-1779810551.ap-southeast-1.elb.amazonaws.com,52.76.254.193
public-cdp-heytapmobi-pubgw-1779810551.ap-southeast-1.elb.amazonaws.com,54.255.197.201
public-cdp-heytapmobi-pubgw-1779810551.ap-southeast-1.elb.amazonaws.com,54.169.36.162
public-cdp-heytapmobi-pubgw-1779810551.ap-southeast-1.elb.amazonaws.com,52.74.234.141
storage-abm.bppp.kemdikbud.go.id,34.120.195.34
candycrushsoda.king.com,34.160.176.124
e28622.api2.akamaiedge.net,23.221.50.146
e28622.api2.akamaiedge.net,23.221.50.184
e28622.api2.akamaiedge.net,23.221.50.179
e28622.api2.akamaiedge.net,23.50.117.154
e28622.api2.akamaiedge.net,23.50.117.113
e28622.api2.akamaiedge.net,23.221.50.171
e28622.api2.akamaiedge.net,23.221.50.145
e28622.api2.akamaiedge.net,23.221.50.154
e28622.api2.akamaiedge.net,23.221.50.169
sgp-bigdata-obus-nlb-pub-w10pqpd-ad7035ef6f5209b1.elb.ap-southeast-1.amazonaws.com,18.142.79.181
sgp-bigdata-obus-nlb-pub-w10pqpd-ad7035ef6f5209b1.elb.ap-southeast-1.amazonaws.com,52.76.19.51
sgp-bigdata-obus-nlb-pub-w10pqpd-ad7035ef6f5209b1.elb.ap-southeast-1.amazonaws.com,18.142.102.69
youtube.com,74.125.130.136
youtube.com,74.125.130.91
youtube.com,74.125.130.190
youtube.com,74.125.130.93
pagead2.googleadservices.com,172.253.118.157
pagead2.googleadservices.com,172.253.118.156
pagead2.googleadservices.com,172.253.118.154
pagead2.googleadservices.com,172.253.118.155
v4.jns1.swiftserve.com,119.13.160.159
v4.jns1.swiftserve.com,119.13.160.161
v4.jns1.swiftserve.com,119.13.160.160
i18nmmstat.ucweb.com,168.235.203.193
sgp-bigdata-obus-nlb-fo-afmlmq3-9af9fb0cf76f97c1.elb.ap-southeast-1.amazonaws.com,54.255.209.114
sgp-bigdata-obus-nlb-fo-afmlmq3-9af9fb0cf76f97c1.elb.ap-southeast-1.amazonaws.com,3.1.182.231
sgp-bigdata-obus-nlb-fo-afmlmq3-9af9fb0cf76f97c1.elb.ap-southeast-1.amazonaws.com,52.77.44.204
beacons-handoff.gcp.gvt2.com,74.125.68.94
cdn.guru-lms.belajar.id,34.149.31.15
e10370.d.akamaiedge.net,23.207.37.199
a1962.w155.akamai.net,210.210.145.136
a1962.w155.akamai.net,210.210.145.139
3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net,8.241.128.254
3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net,8.241.167.126
3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net,8.241.129.126
3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net,8.241.139.254
3.tlu.dl.delivery.mp.microsoft.com.c.footprint.net,8.241.143.254
sqm.telemetry.microsoft.com,65.55.252.93
ocsp2.g.aaplimg.com,17.253.61.203
ocsp2.g.aaplimg.com,17.253.61.205
ocsp2.g.aaplimg.com,17.253.118.202
ocsp2.g.aaplimg.com,17.253.118.201
tiktok.bytedance.map.fastly.net,199.232.46.73
api1.reasonsecurity.com,104.22.1.235
api1.reasonsecurity.com,172.67.9.68
api1.reasonsecurity.com,104.22.0.235
api.reasonsecurity.com,104.22.0.235
api.reasonsecurity.com,172.67.9.68
api.reasonsecurity.com,104.22.1.235
apie.reasonsecurity.com,104.22.1.235
apie.reasonsecurity.com,104.22.0.235
apie.reasonsecurity.com,172.67.9.68
bytedance.map.fastly.net,151.101.110.73
e86303.dscx.akamaiedge.net,23.48.173.26
e86303.dscx.akamaiedge.net,23.48.173.18
e86303.dscx.akamaiedge.net,23.48.173.8
e86303.dscx.akamaiedge.net,23.48.173.24
e86303.dscx.akamaiedge.net,23.48.173.11
e86303.dscx.akamaiedge.net,23.48.173.10
e86303.dscx.akamaiedge.net,23.48.173.9
e86303.dscx.akamaiedge.net,23.48.173.17
connectivitycheck.gstatic.com,74.125.200.94
fg.download.windowsupdate.com.c.footprint.net,8.241.137.254
fg.download.windowsupdate.com.c.footprint.net,8.241.128.254
fg.download.windowsupdate.com.c.footprint.net,8.241.167.126
fg.download.windowsupdate.com.c.footprint.net,8.241.134.254
fg.download.windowsupdate.com.c.footprint.net,8.241.131.126
e86303.dscx.akamaiedge.net,23.32.29.90
e86303.dscx.akamaiedge.net,23.32.29.91
e86303.dscx.akamaiedge.net,23.32.29.88
e86303.dscx.akamaiedge.net,23.32.29.89
e86303.dscx.akamaiedge.net,23.32.29.96
e86303.dscx.akamaiedge.net,125.56.219.3
e86303.dscx.akamaiedge.net,23.32.29.98
e86303.dscx.akamaiedge.net,23.32.29.97
e86303.dscx.akamaiedge.net,125.56.219.2
star-mini.c10r.facebook.com,163.70.153.35
server15.mydomelem.com,5.79.79.209
b-0005.b-msedge.net,13.107.6.158
ocsp2.g.aaplimg.com,17.253.61.201
youtubei.googleapis.com,142.251.12.95
youtubei.googleapis.com,74.125.68.95
youtubei.googleapis.com,74.125.130.95
youtubei.googleapis.com,74.125.200.95
youtubei.googleapis.com,172.217.194.95
youtubei.googleapis.com,172.253.118.95
youtubei.googleapis.com,142.250.4.95
youtubei.googleapis.com,74.125.24.95
youtubei.googleapis.com,142.251.10.95
youtubei.googleapis.com,142.251.175.95
youtubei.googleapis.com,64.233.170.95
sconf.cloud.360safe.com.awsr53.qihucdn.com,54.179.136.152
onedsblobprdcus07.centralus.cloudapp.azure.com,104.208.16.93
storage.googleapis.com,142.251.223.59
storage.googleapis.com,34.101.5.123
storage.googleapis.com,34.101.5.59
storage.googleapis.com,142.251.221.123
storage.googleapis.com,142.251.223.27
storage.googleapis.com,34.101.5.27
storage.googleapis.com,142.251.221.155
youtube.com,172.217.194.136
youtube.com,172.217.194.190
youtube.com,172.217.194.91
youtube.com,172.217.194.93
up.cloud.os-lb.com,54.229.104.110
up.cloud.os-lb.com,54.251.106.6
d1eqkbh6obal8z.cloudfront.net,13.33.33.70
d1eqkbh6obal8z.cloudfront.net,13.33.33.19
d1eqkbh6obal8z.cloudfront.net,13.33.33.117
d1eqkbh6obal8z.cloudfront.net,13.33.33.110
sb.scorecardresearch.com,13.33.33.36
sb.scorecardresearch.com,13.33.33.100
sb.scorecardresearch.com,13.33.33.50
sb.scorecardresearch.com,13.33.33.91
a1834.dscg2.akamai.net,203.161.21.9
a1834.dscg2.akamai.net,203.161.21.17
a-0003.a-msedge.net,204.79.197.203
pcus.ucdns.uc.cn,219.133.46.241
accounts.google.com,142.251.10.84
play-fe.googleapis.com,74.125.130.139
play-fe.googleapis.com,74.125.130.113
play-fe.googleapis.com,74.125.130.101
play-fe.googleapis.com,74.125.130.138
play-fe.googleapis.com,74.125.130.100
play-fe.googleapis.com,74.125.130.102
ocsp2.g.aaplimg.com,17.253.61.195
edge-web.dual-gslb.spotify.com,35.186.224.25
e7.whatsapp.net,15.197.210.208
