indicator,asn,country_code2,name,description,modified,created
212.227.43.225,AS8560 1&1 ionos se,DE,onionoo,,2023-07-07T08:02:14.681000,2023-06-07T08:28:39.939000
78.46.123.26,AS24940 hetzner online gmbh,DE,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
34.141.96.57,AS396982 google,DE,,,,
142.251.12.94,AS15169 google llc,US,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000,2022-11-16T13:55:36.805000
156.59.239.227,ASNone ,SG,,,,
134.119.183.61,AS29066 host europe gmbh,FR,,,,
2.59.169.43,ASNone ,MD,,,,
163.70.153.34,ASNone ,FR,,,,
74.125.24.101,AS15169 google llc,US,,,,
136.243.17.135,AS24940 hetzner online gmbh,DE,,,,
195.201.83.113,AS24940 hetzner online gmbh,DE,Compromised Open Proxies used for HEAD Floods,IPs of open proxies generated by cc.py tool to relay DDoS HEAD Flood attacks against externally face,2023-08-06T20:04:55.097000,2023-04-05T20:15:27.334000
172.64.162.9,AS13335 cloudflare,US,,,,
135.148.150.100,AS16276 ovh sas,US,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
23.214.169.161,AS20940 akamai international b.v.,GB,,,,
34.107.243.93,AS15169 google llc,US,,,,
81.169.159.28,AS6724 strato ag,DE,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
74.125.130.94,AS15169 google llc,US,,,,
134.119.190.185,AS29066 host europe gmbh,FR,,,,
8.222.192.32,ASNone ,SG,,,,
20.198.119.84,AS8075 microsoft corporation,IN,,,,
31.13.95.34,AS32934 facebook  inc.,ID,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
163.70.153.61,ASNone ,FR,,,,
175.103.36.115,AS38320 pt maxindo mitra solusi,ID,,,,
2.59.169.85,ASNone ,MD,,,,
74.125.130.95,AS15169 google llc,US,,,,
162.159.133.233,AS13335 cloudflare,,PuffStealer,,2023-11-18T01:24:48.887000,2023-11-18T01:24:48.887000
134.119.183.59,AS29066 host europe gmbh,FR,,,,
2.59.169.86,ASNone ,MD,,,,
47.241.62.3,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
202.78.195.146,AS18059 dtpnet nap,ID,,,,
149.154.170.100,AS62014 telegram messenger inc,AG,,,,
130.44.212.236,AS396986 bytedance inc.,US,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
157.240.208.16,AS32934 facebook  inc.,ID,,,,
2.59.169.42,ASNone ,MD,,,,
142.251.12.138,AS15169 google llc,US,,,,
163.70.153.20,ASNone ,FR,,,,
91.121.219.14,AS16276 ovh sas,FR,test,,2022-09-27T10:23:28.226000,2022-09-27T10:23:28.226000
47.241.57.66,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
47.236.114.84,ASNone ,US,,,,
47.241.107.12,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
34.120.160.131,AS396982 google,US,Unlucky Kamran: Android malware spying on Urdu-speaking residents of Gilgit-Baltistan,ESET researchers have identified malware that spies on Urdu-speaking readers of Hunza News  a region,2023-11-10T13:10:20.801000,2023-11-10T13:10:20.801000
134.119.183.60,AS29066 host europe gmbh,FR,,,,
172.253.118.94,AS15169 google llc,US,,,,
162.159.135.233,AS13335 cloudflare,,Remote Access attack   Agent Tesla   C2   BatLoader   C2   Dridex,,2023-11-14T17:01:45.019000,2023-10-15T18:47:32.354000
178.132.3.202,AS49981 worldstream b.v.,NL,,,,
142.251.12.95,AS15169 google llc,US,,,,
18.155.68.86,AS16509 amazon.com inc,US,,,,
173.194.219.188,AS15169 google llc,US,,,,
130.44.212.234,AS396986 bytedance inc.,US,,,,
99.86.178.5,AS16509 amazon.com inc,US,,,,
162.159.134.233,AS13335 cloudflare,,Remote Access attack   Agent Tesla   C2   BatLoader   C2   Dridex,,2023-11-14T17:01:45.019000,2023-10-15T18:47:32.354000
20.198.119.143,AS8075 microsoft corporation,IN,,,,
185.120.145.83,AS9009 m247 ltd,RO,,,,
157.240.217.34,AS32934 facebook  inc.,SG,,,,
47.241.61.177,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
162.159.130.233,AS13335 cloudflare,,,,,
77.111.244.29,AS205016 hern labs ab,UA,IOCs - 20222121428 - ANIA Threat Feeds - IP Segment 6,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2022-03-14T22:05:30.180000,2022-02-12T22:42:47.821000
156.59.239.39,ASNone ,SG,,,,
23.44.2.93,AS16625 akamai technologies  inc.,SG,,,,
35.213.190.132,AS15169 google llc,SG,,,,
8.219.43.42,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
134.119.190.241,AS29066 host europe gmbh,FR,,,,
47.241.116.15,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
47.241.94.208,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
8.222.216.16,ASNone ,SG,,,,
88.198.17.205,AS24940 hetzner online gmbh,DE,,,,
51.81.93.145,AS16276 ovh sas,US,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
188.114.97.0,AS13335 cloudflare,CO,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
69.30.239.126,AS32097 wholesale internet  inc.,US,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
45.92.33.62,AS9009 m247 ltd,GR,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
8.222.210.32,ASNone ,SG,,,,
81.6.47.149,AS13030 init7 switzerland  ltd,CH,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
192.0.78.13,ASNone ,US,Raven,Source: WITHU4EVER.com  nDeepScan   browser modifier  password cracker  C2,2023-11-20T22:08:15.066000,2023-11-20T22:08:15.066000
88.99.248.158,AS24940 hetzner online gmbh,DE,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
8.219.82.150,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
54.192.111.81,AS16509 amazon.com inc,US,,,,
23.214.169.224,AS20940 akamai international b.v.,GB,,,,
163.70.153.63,ASNone ,FR,,,,
142.251.12.102,AS15169 google llc,US,,,,
34.117.36.110,AS396982 google,US,,,,
34.149.173.23,AS15169 google llc,US,,,,
34.117.97.41,AS396982 google,US,,,,
210.210.145.136,AS4787 pt cyberindo aditama,ID,,,,
91.108.56.146,AS62014 telegram messenger inc,AG,,,,
34.111.174.196,AS15169 google llc,US,,,,
23.214.169.149,AS20940 akamai international b.v.,GB,,,,
34.96.106.127,AS15169 google llc,US,,,,
172.67.141.182,AS13335 cloudflare,US,,,,
172.67.136.177,AS13335 cloudflare,US,,,,
104.21.72.246,AS13335 cloudflare,US,,,,
104.21.33.59,AS13335 cloudflare,US,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,2022-03-16T14:03:19.241000
65.8.11.116,AS16509 amazon.com inc,US,,,,
18.161.97.15,AS16509 amazon.com inc,US,,,,
74.125.130.106,AS15169 google llc,US,,,,
134.119.189.9,AS29066 host europe gmbh,FR,,,,
64.233.170.101,AS15169 google llc,US,,,,
172.253.118.95,AS15169 google llc,US,,,,
203.161.21.10,AS133840 pt jala lintas media,ID,,,,
142.251.175.95,AS15169 google llc,US,,,,
64.233.170.95,AS15169 google llc,US,,,,
157.240.13.32,AS32934 facebook  inc.,SG,,,,
142.250.4.95,AS15169 google llc,US,,,,
74.125.24.119,AS15169 google llc,US,,,,
162.247.243.24,AS13335 cloudflare,US,,,,
74.125.130.139,AS15169 google llc,US,,,,
96.16.116.87,AS16625 akamai technologies  inc.,SG,,,,
17.138.175.254,AS714 apple inc.,US,,As unable to extract this 3.8mb data file directly to otx  hybrid and vt  so via submit file as link,2023-02-24T12:01:57.417000,2023-01-25T12:51:42.344000
17.253.118.201,AS6185 apple inc.,SG,,,,
47.246.177.254,ASNone ,US,,,,
148.153.184.114,AS63199 capitalonline data service co. ltd,SG,,,,
142.251.10.95,AS15169 google llc,US,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000,2022-11-16T13:55:36.805000
34.120.208.123,AS396982 google,US,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
129.226.194.191,AS132203 tencent building  kejizhongyi avenue,SG,,,,
129.226.192.178,AS132203 tencent building  kejizhongyi avenue,SG,,,,
71.18.36.225,ASNone ,US,,,,
45.121.219.147,AS131702 moratelindo internet exchange,ID,,,,
172.217.194.95,AS15169 google llc,US,,,,
34.107.238.235,AS15169 google llc,US,,,,
34.111.101.25,AS15169 google llc,US,,,,
106.10.237.24,AS56173 internet content provider,SG,,,,
34.110.200.237,AS15169 google llc,US,,,,
148.153.112.21,AS63199 capitalonline data service co. ltd,US,,,,
23.215.7.23,AS20940 akamai international b.v.,US,,,,
184.27.123.176,AS20940 akamai international b.v.,SG,,,,
34.149.219.180,AS15169 google llc,US,,,,
23.215.7.10,AS20940 akamai international b.v.,US,,,,
125.56.219.3,AS20940 akamai international b.v.,SG,,,,
203.161.21.16,AS133840 pt jala lintas media,ID,,,,
23.64.122.145,AS20940 akamai international b.v.,SG,,,,
23.215.7.4,AS20940 akamai international b.v.,US,,,,
23.32.29.106,AS20940 akamai international b.v.,SG,,,,
23.64.122.138,AS20940 akamai international b.v.,SG,,,,
23.215.7.32,AS20940 akamai international b.v.,US,,,,
104.21.23.184,AS13335 cloudflare,US,Japanese phishing site.,phishing-site list generated from scattered spam emails. n nOTX(2021): https://otx.alienvault.com/pu,2023-11-21T04:16:27.788000,2022-01-04T02:40:00.591000
34.102.147.19,AS396982 google,US,,,,
184.27.122.57,AS20940 akamai international b.v.,SG,,,,
74.125.68.95,AS15169 google llc,US,,,,
142.251.12.119,AS15169 google llc,US,,,,
23.215.7.11,AS20940 akamai international b.v.,US,,,,
47.74.130.152,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
23.215.35.85,AS20940 akamai international b.v.,FR,,,,
35.186.203.63,AS15169 google llc,US,,,,
34.149.100.209,AS15169 google llc,US,,,,
31.13.95.62,AS32934 facebook  inc.,ID,,,,
31.13.82.48,AS32934 facebook  inc.,JP,,,,
31.13.87.50,AS32934 facebook  inc.,TW,,,,
157.240.15.62,AS32934 facebook  inc.,SG,,,,
157.240.218.62,AS32934 facebook  inc.,SG,,,,
130.44.212.232,AS396986 bytedance inc.,US,,,,
163.70.153.35,ASNone ,FR,,,,
91.108.56.104,AS62014 telegram messenger inc,AG,,,,
172.253.118.138,AS15169 google llc,US,,,,
23.214.169.197,AS20940 akamai international b.v.,GB,,,,
122.144.1.1,AS38320 pt maxindo mitra solusi,ID,,,,
80.75.131.103,AS49476 multiregional transit telecom,RU,,,,
40.126.16.166,AS8075 microsoft corporation,KR,,,,
115.238.23.30,AS58461 ct-hangzhou-idc,CN,,,,
115.238.23.23,AS58461 ct-hangzhou-idc,CN,,,,
47.246.159.247,AS45102 alibaba (us) technology co.  ltd.,US,,,,
45.121.219.138,AS131702 moratelindo internet exchange,ID,,,,
18.161.189.128,ASNone ,US,,,,
185.82.216.62,AS59729 itl llc,BG,,,,
47.89.93.227,AS45102 alibaba (us) technology co.  ltd.,US,,,,
146.196.110.81,AS139460 pt maxindo mitra solusi,ID,,,,
20.190.144.163,AS8075 microsoft corporation,KR,,,,
40.126.16.165,AS8075 microsoft corporation,KR,,,,
8.8.8.8,AS15169 google llc,US,,,,
156.59.150.132,AS21859 zenlayer inc,SG,,,,
156.59.150.133,AS21859 zenlayer inc,SG,,,,
20.190.148.165,AS8075 microsoft corporation,KR,SSDEEP,,2023-10-30T03:14:44.205000,2023-10-30T03:14:44.205000
156.59.150.134,AS21859 zenlayer inc,SG,,,,
156.59.150.130,AS21859 zenlayer inc,SG,,,,
203.134.11.4,AS9443 vocus retail,AU,,,,
104.26.8.59,AS13335 cloudflare,US,Phishing  Link,,2023-09-27T16:02:05.684000,2023-08-28T16:49:50.980000
185.199.108.133,AS54113 fastly,US,CVE-2017-11882,This is the full list of terms and terms used to describe a vulnerability in Microsoft Office that h,2023-11-15T06:02:53.764000,2023-10-16T05:56:19.840000
74.125.130.104,AS15169 google llc,US,,,,
185.88.181.53,AS46652 serverstack  inc.,US,,,,
122.144.2.2,AS38320 pt maxindo mitra solusi,ID,,,,
157.245.172.236,AS14061 digitalocean  llc,US,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
156.59.150.142,AS21859 zenlayer inc,SG,,,,
217.69.142.140,AS47764 mail.ru llc,RU,,,,
156.59.150.135,AS21859 zenlayer inc,SG,,,,
104.244.121.240,AS22611 inmotion hosting  inc.,US,,,,
148.251.87.112,AS24940 hetzner online gmbh,DE,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
13.107.42.22,AS8068 microsoft corporation,US,,,,
92.48.78.66,AS29550 simply transit ltd,GB,,,,
34.136.93.37,AS15169 google llc,US,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20T20:30:48.610000,2022-10-11T13:14:18.676000
156.59.238.0,ASNone ,SG,,,,
74.125.200.95,AS15169 google llc,US,,,,
156.59.150.131,AS21859 zenlayer inc,SG,,,,
13.227.254.42,AS16509 amazon.com inc,US,,,,
74.125.130.147,AS15169 google llc,US,,,,
193.138.218.77,AS39351 31173 services ab,SE,,,,
74.125.24.147,AS15169 google llc,US,,,,
52.239.138.102,AS8075 microsoft corporation,IE,,,,
212.27.48.2,AS12322 free sas,FR,InQuest - 08-06-2023,,2023-07-08T23:01:23.198000,2023-06-08T23:30:31.791000
20.190.190.130,AS8075 microsoft corporation,US,TrojanSpy,,2023-11-04T01:46:05.174000,2023-11-04T01:46:05.174000
204.79.197.203,AS8068 microsoft corporation,US,Spyware: http://browser.events.data.microsoftstart.cn,,2023-11-20T05:49:10.586000,2023-11-20T05:49:10.586000
185.82.216.111,AS59729 itl llc,BG,,,,
122.144.3.6,AS38320 pt maxindo mitra solusi,ID,,,,
23.51.34.38,AS4788 tm net  internet service provider,MY,,,,
