indicator,asn,country_code2,name,description,modified,created
216.239.38.120,AS15169 google llc,US,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,2022-07-16T10:42:33.303000
157.240.211.61,AS32934 facebook  inc.,HK,,,,
20.198.119.84,AS8075 microsoft corporation,IN,,,,
162.125.81.17,AS19679 dropbox  inc.,SG,,,,
34.208.203.4,AS16509 amazon.com inc,US,,,,
209.58.183.231,AS59253 leaseweb asia pacific pte. ltd.,SG,,,,
,,,,,,
74.125.130.113,AS15169 google llc,US,,,,
74.125.200.188,AS15169 google llc,US,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,2023-05-27T06:06:26.480000
34.143.146.137,AS396982 google,US,,,,
141.95.99.59,AS16276 ovh sas,FR,,,,
36.67.189.250,AS7713 pt telekomunikasi indonesia,ID,,,,
118.98.113.145,AS7713 pt telekomunikasi indonesia,ID,,,,
142.250.190.3,AS15169 google llc,US,,,,
157.240.217.60,AS32934 facebook  inc.,SG,,,,
74.125.130.101,AS15169 google llc,US,,,,
157.240.7.54,AS32934 facebook  inc.,SG,,,,
194.138.240.119,AS9890 atos information technology,DE,,,,
34.81.162.5,AS396982 google,TW,,,,
91.108.56.158,AS62014 telegram messenger inc,AG,,,,
157.240.218.61,AS32934 facebook  inc.,SG,,,,
52.184.217.37,AS8075 microsoft corporation,US,,,,
217.146.12.135,AS42473 anexia internetdienstleistungs gmbh,IN,,,,
157.240.235.60,AS32934 facebook  inc.,SG,,,,
103.8.238.188,AS132634 direktorat e-goverment kementerian kominfo,ID,,,,
74.125.130.93,AS15169 google llc,US,,,,
122.144.2.205,AS38320 pt maxindo mitra solusi,ID,,,,
143.42.76.52,ASNone ,US,,,,
172.67.9.40,AS13335 cloudflare,US,,,,
172.217.194.136,AS15169 google llc,US,,,,
172.217.194.94,AS15169 google llc,US,,,,
142.251.10.84,AS15169 google llc,US,Apple   iOS   Automated Attacks   Resource Hijacking   Google Tracker,Boot or Logon Autostart Execution nCommand and Scripting Interpreter nAutomated Collection nWebToolb,2023-11-15T19:05:43.285000,2023-11-15T19:05:43.285000
142.251.10.95,AS15169 google llc,US,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000,2022-11-16T13:55:36.805000
23.216.158.145,AS7713 pt telekomunikasi indonesia,ID,,,,
18.161.49.80,AS16509 amazon.com inc,US,,,,
23.38.195.34,AS7713 pt telekomunikasi indonesia,US,,,,
18.64.18.111,ASNone ,US,,,,
23.38.195.74,AS7713 pt telekomunikasi indonesia,US,,,,
20.163.45.184,AS8075 microsoft corporation,US,,,,
172.217.166.163,AS15169 google llc,US,,,,
18.161.49.58,AS16509 amazon.com inc,US,,,,
142.251.10.188,AS15169 google llc,US,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,2022-09-03T14:28:29.224000
157.240.7.53,AS32934 facebook  inc.,SG,,,,
54.148.59.27,AS16509 amazon.com inc,US,,,,
74.125.68.93,AS15169 google llc,US,,,,
142.251.175.95,AS15169 google llc,US,,,,
118.98.113.139,AS7713 pt telekomunikasi indonesia,ID,,,,
23.38.195.73,AS7713 pt telekomunikasi indonesia,US,,,,
158.101.44.242,AS31898 oracle corporation,US,InQuest - 21-10-2023,,2023-11-20T23:00:23.112000,2023-10-21T23:10:47.145000
64.233.170.188,AS15169 google llc,US,,,,
74.125.68.188,AS15169 google llc,US,pc connections,pulled from router,2022-05-20T00:01:19.453000,2022-04-20T04:14:28.377000
172.253.118.94,AS15169 google llc,US,,,,
103.74.143.200,AS46034 departemen kesehatan,ID,,,,
64.233.170.95,AS15169 google llc,US,,,,
142.251.85.8,AS15169 google llc,US,,,,
66.90.98.108,AS30058 fdcservers.net,US,,,,
40.81.120.44,AS8075 microsoft corporation,GB,,,,
74.125.24.188,AS15169 google llc,US,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,2023-02-17T20:24:01.223000
64.233.170.94,AS15169 google llc,US,,,,
8.219.89.234,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
34.151.192.19,AS396982 google,BR,,,,
54.255.3.112,AS16509 amazon.com inc,SG,,,,
143.92.75.65,AS138341 shopee singapore private limited,SG,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,2022-03-16T14:03:19.241000
18.136.234.192,AS16509 amazon.com inc,SG,,,,
142.251.12.95,AS15169 google llc,US,,,,
52.77.117.182,AS16509 amazon.com inc,SG,,,,
18.161.49.3,AS16509 amazon.com inc,US,,,,
118.97.79.198,AS7713 pt telekomunikasi indonesia,ID,,,,
64.233.170.119,AS15169 google llc,US,,,,
142.251.175.157,AS15169 google llc,US,,,,
103.147.212.115,AS140403 pt. graha fatta,NL,,,,
104.26.14.38,AS13335 cloudflare,US,,,,
172.217.194.132,AS15169 google llc,US,,,,
122.144.3.6,AS38320 pt maxindo mitra solusi,ID,,,,
157.240.208.63,AS32934 facebook  inc.,ID,,,,
