protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
udp,103.169.73.163,60507,35.186.224.25,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,31.13.95.34,443,103.169.73.162,48914,IN.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,103.169.73.162,50909,104.244.42.131,443,OUT.bound,established,,INTL.c,US,AS13414 twitter inc.,CVE-2023-43695,,2023-11-27 00:03:16.916
udp,103.169.73.162,1089,117.4.36.89,27318,OUT.bound,,,INTL.c,VN,AS7552 viettel group,Scan port 445 SMB (S3#),Scans hitting the server at TCP port 445 SMB. Same IP should not appear more than once in 96 hours i,2023-11-26 10:00:17.534
udp,103.169.73.162,62697,35.186.224.25,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,31.13.95.34,443,103.169.73.162,45840,IN.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,31.13.95.37,5222,103.169.73.162,41408,IN.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,103.169.73.162,57613,34.104.35.123,80,OUT.bound,established,,INTL.c,US,AS15169 google llc,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
tcp,103.169.73.162,39812,34.104.35.123,443,OUT.bound,established,,INTL.c,US,AS15169 google llc,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
tcp,103.169.73.162,48124,142.251.175.94,443,OUT.bound,established,,INTL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24 12:03:49.398
tcp,103.169.73.162,58302,31.13.95.37,5222,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,103.169.73.162,60372,52.113.194.132,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
tcp,103.169.73.162,50921,35.190.80.1,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,CVE-2005-0068,command and control nRedlinestealer nQakbot nNoName057 nAzorult nBlack Rat nbrowser malware   nBanke,2023-11-25 00:00:43.171
udp,103.169.73.162,60459,104.17.25.14,443,OUT.bound,,,LOKAL.c,US,AS13335 cloudflare,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
tcp,103.169.73.162,57121,162.247.243.29,443,OUT.bound,established,,INTL.c,US,AS13335 cloudflare,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
udp,103.169.73.162,54375,35.186.224.25,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,31.13.95.34,443,103.169.73.162,40014,IN.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,31.13.95.34,443,103.169.73.162,47560,IN.bound,established,,,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,103.169.73.162,54454,204.79.197.203,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,CVE-2023-22515,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-27 00:03:16.916
tcp,103.169.73.162,49766,34.160.176.28,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,Domain Seized - http://server3.elgenero.com/cgi-bin/xdown.cgi,exploit_source  scanning_host  Record breaker  Proxy  autonomous system  nginx. FireHOL  backdoor  b,2023-11-20 17:42:40.771
tcp,103.169.73.162,50963,13.107.21.239,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,SOC2023,,2023-11-25 17:03:03.286
tcp,103.169.73.162,41238,129.226.103.217,80,OUT.bound,established,,INTL.c,HK,AS132203 tencent building  kejizhongyi avenue,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24 12:03:49.398
tcp,103.169.73.162,44744,31.13.95.34,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
udp,103.169.73.162,56826,35.186.224.25,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,103.169.73.162,59430,52.177.138.113,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
tcp,31.13.95.34,443,103.169.73.162,38840,IN.bound,established,,,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
udp,103.169.73.162,53104,35.186.224.25,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,103.169.73.162,58784,142.251.175.94,443,OUT.bound,established,,INTL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24 12:03:49.398
udp,103.169.73.162,56658,35.186.224.25,443,OUT.bound,,,LOKAL.c,US,AS15169 google llc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,103.169.73.162,55518,3.64.163.50,80,OUT.bound,established,,INTL.c,DE,AS16509 amazon.com inc,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,103.169.73.162,64541,13.107.42.12,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,D26A   DNSpionage  Qbot   Tulach Malaware   https://theanimallawfirm.com/   FakeAlert,,2023-11-23 15:25:19.843
tcp,103.169.73.162,55422,20.189.173.12,443,OUT.bound,time-wait,,INTL.c,US,AS8075 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
tcp,103.169.73.162,55520,3.64.163.50,80,OUT.bound,established,,INTL.c,DE,AS16509 amazon.com inc,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,103.169.73.162,39886,31.13.95.35,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
udp,146.88.241.157,45408,103.169.73.162,137,IN.bound,,,,US,ASNone ,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:52:10.217
tcp,103.169.73.162,58330,172.234.25.151,443,OUT.bound,time-wait,,INTL.c,US,AS20940 akamai international b.v.,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
tcp,103.169.73.162,57819,172.234.25.151,443,OUT.bound,time-wait,,INTL.c,US,AS20940 akamai international b.v.,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
tcp,103.169.73.162,56649,34.120.208.123,443,OUT.bound,established,,INTL.c,US,AS396982 google,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,103.169.73.162,55425,20.189.173.12,443,OUT.bound,close,,INTL.c,US,AS8075 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
tcp,103.169.73.162,55424,20.189.173.12,443,OUT.bound,time-wait,,INTL.c,US,AS8075 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
tcp,103.169.73.162,55256,172.234.25.151,443,OUT.bound,time-wait,,INTL.c,US,AS20940 akamai international b.v.,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
tcp,103.169.73.162,49580,142.251.175.94,443,OUT.bound,established,,INTL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24 12:03:49.398
tcp,103.169.73.162,43150,174.35.118.62,443,OUT.bound,established,,INTL.c,US,ASNone ,ACTIVIDAD MALICIOSA   Relacionada con Gh0st 21-10-2023,Gh0st es una herramienta de administración o acceso remoto que está diseñada para controlar equipos ,2023-11-21 02:01:29.502
tcp,103.169.73.162,57618,52.113.194.132,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
tcp,103.169.73.162,56644,34.120.208.123,443,OUT.bound,close,,INTL.c,US,AS396982 google,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,103.169.73.162,60373,52.113.194.132,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
tcp,103.169.73.162,43148,174.35.118.62,443,OUT.bound,established,,INTL.c,US,ASNone ,ACTIVIDAD MALICIOSA   Relacionada con Gh0st 21-10-2023,Gh0st es una herramienta de administración o acceso remoto que está diseñada para controlar equipos ,2023-11-21 02:01:29.502
tcp,103.169.73.162,55522,172.234.25.151,443,OUT.bound,time-wait,,INTL.c,US,AS20940 akamai international b.v.,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
tcp,103.169.73.162,58331,172.234.25.151,443,OUT.bound,time-wait,,INTL.c,US,AS20940 akamai international b.v.,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
tcp,103.169.73.162,56646,34.120.208.123,443,OUT.bound,close,,INTL.c,US,AS396982 google,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
tcp,167.94.146.16,59260,103.169.73.175,4176,IN.bound,syn-sent,,in-utama.c,US,AS398705 censys  inc.,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:53:12.142
tcp,103.169.73.162,55427,20.189.173.12,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
tcp,103.169.73.162,64548,13.107.42.12,443,OUT.bound,established,,LOKAL.c,US,AS8068 microsoft corporation,D26A   DNSpionage  Qbot   Tulach Malaware   https://theanimallawfirm.com/   FakeAlert,,2023-11-23 15:25:19.843
tcp,103.169.73.162,55426,20.189.173.12,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
tcp,157.245.98.245,61000,103.169.73.169,22,IN.bound,syn-sent,,,IN,AS14061 digitalocean  llc,ETIC Cybersecurity 2023-11-26 Port Scan,,2023-11-26 23:00:00.170
tcp,118.37.157.169,58136,103.169.73.172,33896,IN.bound,syn-sent,,,KR,AS4766 korea telecom,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:53:40.254
tcp,103.169.73.162,57820,172.234.25.151,443,OUT.bound,time-wait,,INTL.c,US,AS20940 akamai international b.v.,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
tcp,162.243.132.49,53111,103.169.73.167,3333,IN.bound,syn-sent,,,US,AS14061 digitalocean  llc,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-27 02:52:44.280
tcp,118.37.157.169,58136,103.169.73.160,33896,IN.bound,syn-sent,,in-utama.c,KR,AS4766 korea telecom,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:53:40.254
tcp,103.135.35.58,47411,103.169.73.166,8088,IN.bound,syn-sent,,,HK,AS40065 cnservers llc,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:54:32.230
tcp,103.169.73.162,55585,172.234.25.151,443,OUT.bound,time-wait,,INTL.c,US,AS20940 akamai international b.v.,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26 00:25:50.529
