indicator,asn,country_code2,name,description,modified,created
42.229.135.104,AS4837 china unicom china169 backbone,CN,,,,
74.125.130.188,AS15169 google llc,US,,,,
170.64.210.169,ASNone ,US,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T01:37:04.400000,2021-07-13T01:00:09.665000
31.13.95.61,AS32934 facebook  inc.,ID,,,,
204.79.197.254,AS8068 microsoft corporation,US,,,,
74.125.68.188,AS15169 google llc,US,pc connections,pulled from router,2022-05-20T00:01:19.453000,2022-04-20T04:14:28.377000
8.219.106.34,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
203.161.21.40,AS133840 pt jala lintas media,ID,,,,
23.215.35.92,AS20940 akamai international b.v.,FR,,,,
198.235.24.244,AS396982 google,CA,ETIC Cybersecurity 2023-11-28 Port Scan,,2023-11-28T01:37:11.172000,2023-11-27T23:00:06.744000
74.125.200.19,AS15169 google llc,US,,,,
218.92.0.47,AS4134 chinanet,CN,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T01:37:04.400000,2021-07-13T01:00:09.665000
206.84.112.27,AS64315 pt mitra visioner pratama,ID,,,,
103.248.199.90,AS131746 pt. medianusa permana,ID,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26T20:30:44.043000,2022-10-11T13:14:18.676000
203.27.106.13,AS137409 gsl networks pty ltd,AU,,,,
45.121.219.251,AS131702 moratelindo internet exchange,ID,,,,
34.160.198.79,AS15169 google llc,US,,,,
203.161.21.169,AS133840 pt jala lintas media,ID,,,,
149.129.208.121,AS45102 alibaba (us) technology co.  ltd.,ID,,,,
31.13.95.9,AS32934 facebook  inc.,ID,,,,
40.99.33.146,AS8075 microsoft corporation,US,,,,
49.89.150.231,AS4134 chinanet,CN,Scan port 23 Telnet (S3#),Scans hitting the server at TCP port 23 Telnet. Same IP should not appear more than once in 96 hours,2023-11-27T10:01:26.073000,2023-10-28T10:16:24.583000
157.240.208.60,AS32934 facebook  inc.,ID,,,,
64.233.170.157,AS15169 google llc,US,,,,
36.67.236.67,AS7713 pt telekomunikasi indonesia,ID,IOCs - 20231081422 - ANIA Threat Feeds - IP Segment 4,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,2023-10-08T22:14:13.096000
74.125.130.101,AS15169 google llc,US,,,,
35.241.31.20,AS15169 google llc,US,,,,
203.161.21.203,AS133840 pt jala lintas media,ID,,,,
111.26.94.226,AS134810 china mobile group jilin communications corporation,CN,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-28T01:36:25.454000,2023-03-27T16:17:36.094000
170.64.131.157,ASNone ,US,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T01:37:27.433000,2021-07-13T01:00:09.665000
43.132.80.131,AS139341 ace,SG,,,,
74.125.24.94,AS15169 google llc,US,,,,
31.13.95.34,AS32934 facebook  inc.,ID,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26T20:30:44.043000,2022-10-11T13:14:18.676000
125.229.29.51,AS3462 data communication business group,TW,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-28T01:36:25.454000,2023-03-27T16:17:36.094000
66.108.132.233,AS12271 charter communications inc,US,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-28T01:36:25.454000,2023-03-27T16:17:36.094000
47.245.127.164,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
163.181.18.230,AS24429 zhejiang taobao network co. ltd,ID,47.91.87.213 - alibaba,,2022-05-27T15:04:00.229000,2022-04-27T15:00:24.465000
152.67.92.122,AS31898 oracle corporation,CH,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
31.13.95.60,AS32934 facebook  inc.,ID,,,,
18.143.223.125,AS16509 amazon.com inc,SG,,,,
103.166.48.126,AS139460 pt maxindo mitra solusi,ID,,,,
170.64.210.165,ASNone ,US,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T01:37:27.433000,2021-07-13T01:00:09.665000
163.181.18.223,AS24429 zhejiang taobao network co. ltd,ID,,,,
3.115.184.149,AS16509 amazon.com inc,JP,,,,
203.161.21.208,AS133840 pt jala lintas media,ID,,,,
34.41.229.245,ASNone ,US,https://www.npmjs.com/,Github critical bounty,2023-11-27T19:03:33.482000,2023-10-28T17:16:09.274000
205.210.31.163,AS396982 google,CA,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-28T01:36:25.454000,2023-03-27T16:17:36.094000
156.59.238.5,ASNone ,SG,,,,
74.125.200.94,AS15169 google llc,US,,,,
34.102.215.99,AS396982 google,US,,,,
34.117.147.68,AS396982 google,US,,,,
218.92.0.53,AS4134 chinanet,CN,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T01:37:48.412000,2021-07-13T01:00:09.665000
142.251.12.188,AS15169 google llc,US,wifi logs to check,"Here is the full text of the key event in the IBSS/ESS (3) system, which has been disabled since its",2022-11-26T03:02:13.742000,2022-10-27T03:04:24.332000
112.165.98.84,AS4766 korea telecom,KR,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-28T01:36:25.454000,2023-03-27T16:17:36.094000
201.242.151.90,AS8048 cantv servicios  venezuela,VE,,,,
121.159.53.210,AS4766 korea telecom,KR,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-28T01:36:25.454000,2023-03-27T16:17:36.094000
20.198.119.84,AS8075 microsoft corporation,IN,,,,
130.44.212.236,AS396986 bytedance inc.,US,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
142.250.4.95,AS15169 google llc,US,,,,
91.108.56.140,AS62014 telegram messenger inc,AG,,,,
163.181.18.225,AS24429 zhejiang taobao network co. ltd,ID,,,,
45.121.219.250,AS131702 moratelindo internet exchange,ID,,,,
203.161.21.201,AS133840 pt jala lintas media,ID,,,,
23.215.35.74,AS20940 akamai international b.v.,FR,,,,
43.156.86.122,AS132203 tencent building  kejizhongyi avenue,CN,,,,
45.121.219.242,AS131702 moratelindo internet exchange,ID,,,,
36.88.46.154,AS7713 pt telekomunikasi indonesia,ID,,,,
130.44.212.235,AS396986 bytedance inc.,US,,,,
157.240.235.61,AS32934 facebook  inc.,SG,,,,
162.247.241.2,AS23467 new relic,US,Phishing - bam-cell.cell.nr-data.net,,2023-11-09T05:05:01.692000,2023-10-10T06:43:52.526000
8.219.3.226,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
167.248.133.125,AS398722 censys  inc.,US,ETIC Cybersecurity 2023-11-28 Port Scan,Logs of IP trying to hack into my Particle Photon and Cloud Honeypot instance,2023-11-28T01:38:11.381000,2021-02-16T13:14:16.945000
98.98.118.231,ASNone ,US,,,,
52.123.128.14,AS8075 microsoft corporation,US,,,,
139.59.23.204,AS14061 digitalocean  llc,IN,ETIC Cybersecurity 2023-11-25 Port Scan,,2023-11-25T22:59:57.315000,2023-11-24T23:00:08.796000
45.121.219.179,AS131702 moratelindo internet exchange,ID,,,,
172.253.118.157,AS15169 google llc,US,,,,
94.74.85.17,AS136907 huawei clouds,SG,,,,
74.125.24.83,AS15169 google llc,US,,,,
107.184.198.87,AS20001 charter communications inc,US,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-28T01:36:25.454000,2023-03-27T16:17:36.094000
74.125.24.188,AS15169 google llc,US,router conns,Proto NATed Address  - 192.5.8  Â£1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000,2023-02-17T20:24:01.223000
45.121.219.249,AS131702 moratelindo internet exchange,ID,,,,
45.121.219.241,AS131702 moratelindo internet exchange,ID,,,,
172.217.194.95,AS15169 google llc,US,,,,
170.64.210.160,ASNone ,US,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T01:37:48.412000,2021-07-13T01:00:09.665000
172.253.113.188,AS15169 google llc,US,,,,
45.121.219.185,AS131702 moratelindo internet exchange,ID,,,,
64.233.170.104,AS15169 google llc,US,,,,
202.158.58.62,AS4787 pt cyberindo aditama,ID,,,,
52.123.129.14,AS8075 microsoft corporation,US,,,,
74.125.200.188,AS15169 google llc,US,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,2023-05-27T06:06:26.480000
142.251.10.188,AS15169 google llc,US,firewall conns,Proto NATed Address  - 192.5.8 Â£1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,2022-09-03T14:28:29.224000
121.41.103.129,AS37963 hangzhou alibaba advertising co. ltd.,CN,IP Addresses Logged by the Rosethorn PotNet,Logs of IP trying to hack into my Particle Photon and Cloud Honeypot instance,2023-11-28T01:38:11.381000,2021-02-16T13:14:16.945000
36.77.204.41,AS7713 pt telekomunikasi indonesia,ID,,,,
142.251.175.139,AS15169 google llc,US,,,,
74.125.68.95,AS15169 google llc,US,,,,
74.125.200.105,AS15169 google llc,US,,,,
65.49.20.69,AS6939 hurricane electric llc,US,IP Addresses Logged by the Rosethorn PotNet,Logs of IP trying to hack into my Particle Photon and Cloud Honeypot instance,2023-11-28T01:38:11.381000,2021-02-16T13:14:16.945000
23.106.252.102,AS59253 leaseweb asia pacific pte. ltd.,US,,,,
31.13.95.13,AS32934 facebook  inc.,ID,xx.fbcdn.net,,2022-04-18T00:07:16.048000,2022-03-19T16:07:41.810000
163.181.81.32,AS24429 zhejiang taobao network co. ltd,US,,,,
157.240.13.14,AS32934 facebook  inc.,SG,,,,
23.215.35.88,AS20940 akamai international b.v.,FR,,,,
23.50.42.210,AS16625 akamai technologies  inc.,US,,,,
13.33.33.6,AS16509 amazon.com inc,US,,,,
36.91.42.61,AS7713 pt telekomunikasi indonesia,ID,,,,
180.253.73.156,AS7713 pt telekomunikasi indonesia,ID,,,,
203.161.21.202,AS133840 pt jala lintas media,ID,,,,
212.102.40.218,AS60068 datacamp limited,US,Georgs Honeypot,Honeypot,2023-11-22T08:03:30.407000,2021-04-07T09:05:05.353000
202.169.254.66,AS38143 pt. rabik bangun pertiwi  pma,ID,,,,
31.13.95.63,AS32934 facebook  inc.,ID,,,,
45.121.219.186,AS131702 moratelindo internet exchange,ID,,,,
203.161.21.8,AS133840 pt jala lintas media,ID,,,,
182.44.27.72,AS58519 cloud computing corporation,CN,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T01:37:48.412000,2021-07-13T01:00:09.665000
13.33.33.21,AS16509 amazon.com inc,US,,,,
172.253.118.95,AS15169 google llc,US,,,,
220.121.54.80,AS4766 korea telecom,KR,IP Addresses Logged by the Rosethorn PotNet,Logs of IP trying to hack into my Particle Photon and Cloud Honeypot instance,2023-11-28T01:38:11.381000,2021-02-16T13:14:16.945000
34.110.200.237,AS15169 google llc,US,,,,
157.240.208.61,AS32934 facebook  inc.,ID,,,,
156.59.238.0,ASNone ,SG,,,,
180.253.211.91,AS7713 pt telekomunikasi indonesia,ID,,,,
156.59.238.1,ASNone ,SG,,,,
163.181.42.226,AS24429 zhejiang taobao network co. ltd,SG,,,,
163.181.18.228,AS24429 zhejiang taobao network co. ltd,ID,,,,
129.227.40.225,AS21859 zenlayer inc,ID,,,,
49.0.204.153,AS136907 huawei clouds,SG,,,,
175.107.0.96,ASNone ,PK,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-28T01:36:25.454000,2023-03-27T16:17:36.094000
35.186.203.63,AS15169 google llc,US,,,,
8.222.231.37,ASNone ,SG,,,,
74.125.68.94,AS15169 google llc,US,,,,
17.57.145.150,AS714 apple inc.,US,,,,
47.241.106.64,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
36.68.216.67,AS7713 pt telekomunikasi indonesia,ID,,,,
23.48.173.211,AS20940 akamai international b.v.,US,,,,
159.138.123.56,AS136907 huawei clouds,SG,,,,
,,,,,,
220.150.104.8,AS4685 asahi net,JP,IP Addresses Logged by the Rosethorn PotNet,Logs of IP trying to hack into my Particle Photon and Cloud Honeypot instance,2023-11-28T01:38:11.381000,2021-02-16T13:14:16.945000
142.251.10.102,AS15169 google llc,US,,,,
34.111.174.196,AS15169 google llc,US,,,,
172.253.118.100,AS15169 google llc,US,,,,
124.158.128.46,AS135445 pt. airpay international indonesia,ID,,,,
118.99.75.65,AS17451 biznet networks,ID,,,,
157.240.208.34,AS32934 facebook  inc.,ID,,,,
20.198.118.190,AS8075 microsoft corporation,IN,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,2022-03-16T14:03:19.241000
182.161.74.13,AS55569 criteo apac,SG,,,,
108.158.213.89,ASNone ,US,,,,
43.252.75.169,AS38758 pt. hipernet indodata,ID,,,,
180.241.28.92,AS7713 pt telekomunikasi indonesia,ID,,,,
34.111.101.25,AS15169 google llc,US,,,,
34.117.214.157,AS396982 google,US,,,,
203.161.21.19,AS133840 pt jala lintas media,ID,,,,
163.181.18.224,AS24429 zhejiang taobao network co. ltd,ID,,,,
163.181.87.81,ASNone ,US,,,,
13.107.42.14,AS8068 microsoft corporation,US,Spyware: http://browser.events.data.microsoftstart.cn,,2023-11-20T05:49:10.586000,2023-11-20T05:49:10.586000
31.13.95.37,AS32934 facebook  inc.,ID,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26T20:30:44.043000,2022-10-11T13:14:18.676000
20.198.119.143,AS8075 microsoft corporation,IN,,,,
157.240.15.34,AS32934 facebook  inc.,SG,,,,
142.251.10.95,AS15169 google llc,US,uTorrent seeds from a VM,The world\,2022-12-16T13:03:24.863000,2022-11-16T13:55:36.805000
142.250.4.188,AS15169 google llc,US,firewall conns,Proto NATed Address  - 192.5.8 Â£1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000,2022-09-03T14:28:29.224000
103.179.73.90,AS9341 pt indonesia comnets plus,,,,,
203.161.21.176,AS133840 pt jala lintas media,ID,,,,
50.116.239.135,AS6336 turn inc.,US,,,,
157.240.235.19,AS32934 facebook  inc.,SG,,,,
31.13.95.1,AS32934 facebook  inc.,ID,,,,
175.107.0.130,ASNone ,PK,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-28T01:36:25.454000,2023-03-27T16:17:36.094000
23.215.35.66,AS20940 akamai international b.v.,FR,,,,
110.183.59.227,AS4134 chinanet,CN,,,,
35.80.235.91,AS16509 amazon.com inc,US,,,,
23.56.239.120,AS20940 akamai international b.v.,ID,,,,
47.88.86.100,AS45102 alibaba (us) technology co.  ltd.,US,,,,
35.190.43.134,AS15169 google llc,US,"Lumma • University of Alberta ""No Problems"" | T1036 - Masquerading",,2023-11-27T20:22:50.050000,2023-11-27T20:22:50.050000
123.31.29.192,AS135905 vietnam posts and telecommunications group,VN,SSH Brute-Force Honeypot Live,Logs of IP trying to hack into my Particle Photon and Cloud Honeypot instance,2023-11-28T01:40:54.424000,2021-02-16T13:14:16.945000
23.215.35.79,AS20940 akamai international b.v.,FR,,,,
45.121.219.248,AS131702 moratelindo internet exchange,ID,,,,
20.42.65.84,AS8075 microsoft corporation,US,bkp16oct,,2023-11-15T00:01:55.056000,2023-10-16T22:11:52.663000
200.59.114.134,AS10617 sion s.a,AR,IP Addresses Logged by the Rosethorn PotNet,Malicious activity detections from a small network of honeypots that spans multiple ISPs and geograp,2023-11-28T01:36:25.454000,2023-03-27T16:17:36.094000
162.247.243.29,AS13335 cloudflare,US,http://maxwam.tk/news/top-stories/widow-penalized-for-late-husband-s-legal-marijuana-use/769762335,,2023-11-26T00:25:50.529000,2023-11-26T00:25:50.529000
142.251.12.94,AS15169 google llc,US,uTorrent seeds from a VM,The world\,2022-12-16T13:03:24.863000,2022-11-16T13:55:36.805000
8.222.222.85,ASNone ,SG,,,,
129.227.40.229,AS21859 zenlayer inc,ID,,,,
142.251.175.156,AS15169 google llc,US,,,,
130.44.212.78,AS396986 bytedance inc.,US,,,,
170.64.131.154,ASNone ,US,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T01:40:48.692000,2021-07-13T01:00:09.665000
169.46.193.26,AS36351 softlayer technologies inc.,US,,,,
172.253.118.147,AS15169 google llc,US,AIG Hacked or Spoofed website?,,2023-11-27T23:02:02.229000,2023-10-29T01:07:16.410000
157.240.3.55,AS32934 facebook  inc.,US,,,,
47.241.213.210,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
149.154.167.92,AS62041 telegram messenger inc,AG,ETIC Cybersecurity 2023-11-24 Port Scan,,2023-11-24T22:59:14.344000,2023-11-23T23:00:19.926000
64.233.170.95,AS15169 google llc,US,,,,
45.93.201.74,AS50340 ooo network of data-centers selectel,RU,Threat Group Assessment: Mallox Ransomware,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-08-20T09:00:44.972000,2023-07-21T09:19:24.505000
129.227.40.227,AS21859 zenlayer inc,ID,,,,
148.153.56.86,AS63199 capitalonline data service co. ltd,US,Webscanners with Bad Requests - HTTP Status 400 - 1/20/2018 thru current day,Webscanners who&amp;amp;amp;#39;s requests resulted in HTTP Status code 400 due to WAF rules or LB p,2023-11-28T01:40:08.868000,2018-01-21T20:25:51.668000
156.59.238.14,ASNone ,SG,,,,
35.197.162.65,AS396982 google,AU,,,,
159.223.37.89,AS14061 digitalocean  llc,US,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T01:41:09.937000,2021-07-13T01:00:09.665000
52.88.245.157,AS16509 amazon.com inc,US,,,,
23.215.35.95,AS20940 akamai international b.v.,FR,,,,
120.226.65.65,AS56047 china mobile communications corporation,CN,SSH Brute-Force Honeypot Live,every host is banned for 3 hours and receives an abuse report from me every 96 hours if it continues,2023-11-28T01:41:09.937000,2021-07-13T01:00:09.665000
31.13.68.62,AS32934 facebook  inc.,SG,,,,
52.123.168.29,AS8075 microsoft corporation,US,,,,
45.121.219.187,AS131702 moratelindo internet exchange,ID,,,,
163.70.140.38,ASNone ,FR,,,,
