session,protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
2023-11-27_09-47-06,tcp,147.135.4.9,40362,103.169.73.173,22240,IN.bound,syn-sent,,,US,AS16276 ovh sas,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:07:55.724
2023-11-27_09-47-06,tcp,103.169.73.162,51967,152.199.39.108,443,OUT.bound,established,,INTL.c,US,AS15133 verizon,Japanese phishing site.,phishing-site list generated from scattered spam emails. n nOTX(2021): https://otx.alienvault.com/pu,2023-11-27 01:17:30.208
2023-11-27_09-47-06,tcp,152.32.245.196,38904,103.169.73.174,8010,IN.bound,syn-sent,,,TH,AS135377 ucloud information technology (hk) limited,ETIC Cybersecurity 2023-11-26 Port Scan,,2023-11-26 23:00:00.170
2023-11-27_09-47-06,tcp,103.169.73.162,59756,103.231.201.197,1433,OUT.bound,syn-sent,,LOKAL.c,ID,AS133352 pt. berdikari prima mandiri,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
2023-11-27_09-47-06,tcp,103.169.73.162,59757,103.231.201.198,1433,OUT.bound,syn-sent,,LOKAL.c,ID,AS133352 pt. berdikari prima mandiri,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
2023-11-27_09-47-06,tcp,103.169.73.162,59753,103.231.201.194,1433,OUT.bound,syn-sent,,LOKAL.c,ID,AS133352 pt. berdikari prima mandiri,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
2023-11-27_10-29-18,udp,96.44.142.14,5208,103.135.50.157,5060,IN.bound,,,in-utama.c,US,AS8100 quadranet enterprises llc,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:48:27.710
2023-11-27_10-29-18,udp,162.142.125.95,52096,103.169.73.166,5061,IN.bound,,,,US,AS398324 censys  inc.,ETIC Cybersecurity 2023-11-26 Port Scan,,2023-11-26 23:00:00.170
2023-11-27_10-29-18,tcp,103.169.73.162,46172,104.244.42.194,443,OUT.bound,established,,INTL.c,US,AS13414 twitter inc.,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24 12:03:49.398
2023-11-27_10-29-18,udp,103.169.73.162,1089,117.4.36.89,27318,OUT.bound,,,INTL.c,VN,AS7552 viettel group,Scan port 445 SMB (S3#),Scans hitting the server at TCP port 445 SMB. Same IP should not appear more than once in 96 hours i,2023-11-26 10:00:17.534
2023-11-27_10-29-18,tcp,103.169.73.162,41238,129.226.103.217,80,OUT.bound,established,,INTL.c,HK,AS132203 tencent building  kejizhongyi avenue,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24 12:03:49.398
2023-11-27_10-29-18,udp,146.88.241.157,45408,103.169.73.162,137,IN.bound,,,,US,ASNone ,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:52:10.217
2023-11-27_10-29-18,tcp,103.169.73.162,43150,174.35.118.62,443,OUT.bound,established,,INTL.c,US,ASNone ,ACTIVIDAD MALICIOSA   Relacionada con Gh0st 21-10-2023,Gh0st es una herramienta de administración o acceso remoto que está diseñada para controlar equipos ,2023-11-21 02:01:29.502
2023-11-27_10-29-18,tcp,103.169.73.162,43148,174.35.118.62,443,OUT.bound,established,,INTL.c,US,ASNone ,ACTIVIDAD MALICIOSA   Relacionada con Gh0st 21-10-2023,Gh0st es una herramienta de administración o acceso remoto que está diseñada para controlar equipos ,2023-11-21 02:01:29.502
2023-11-27_10-29-18,tcp,167.94.146.16,59260,103.169.73.175,4176,IN.bound,syn-sent,,in-utama.c,US,AS398705 censys  inc.,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:53:12.142
2023-11-27_10-29-18,tcp,157.245.98.245,61000,103.169.73.169,22,IN.bound,syn-sent,,,IN,AS14061 digitalocean  llc,ETIC Cybersecurity 2023-11-26 Port Scan,,2023-11-26 23:00:00.170
2023-11-27_10-29-18,tcp,118.37.157.169,58136,103.169.73.172,33896,IN.bound,syn-sent,,,KR,AS4766 korea telecom,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:53:40.254
2023-11-27_10-29-18,tcp,118.37.157.169,58136,103.169.73.160,33896,IN.bound,syn-sent,,in-utama.c,KR,AS4766 korea telecom,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:53:40.254
2023-11-27_10-29-18,tcp,103.135.35.58,47411,103.169.73.166,8088,IN.bound,syn-sent,,,HK,AS40065 cnservers llc,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 02:54:32.230
2023-11-27_11-18-26,tcp,103.169.73.162,50536,151.101.2.133,443,OUT.bound,established,,INTL.c,US,AS54113 fastly,CVE:CVE-1999-0095,An attack on the Sendmail server is being investigated by researchers at the University of Californi,2023-11-21 01:02:17.904
2023-11-27_11-18-26,udp,103.169.73.162,1089,171.103.45.138,32625,OUT.bound,,,INTL.c,TH,AS7470 true internet co. ltd.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
2023-11-27_11-18-26,udp,216.218.206.120,51478,103.169.73.162,5060,IN.bound,,,,US,AS6939 hurricane electric llc,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
2023-11-27_11-18-26,udp,103.169.73.162,58196,152.195.19.97,443,OUT.bound,,,INTL.c,US,AS15133 verizon,Investigation of Distribution Vectors and Threat Network Infrastructure,An analysis of Malware Distribution and Threats stemming from an (on-going & unaddressed...)  Proble,2023-11-24 14:40:50.547
2023-11-27_11-18-26,tcp,104.244.42.3,443,103.169.73.162,53518,IN.bound,established,,,US,AS13414 twitter inc.,http://malwaredomainlist.com/   CNC   Spyware   Tracking,As unable to extract this 3.8mb data file directly to otx  hybrid and vt  so via submit file as link,2023-11-22 07:37:34.595
2023-11-27_11-18-26,tcp,185.224.128.184,20839,103.135.50.157,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 03:32:58.864
2023-11-27_11-18-26,udp,103.169.73.162,1089,115.96.107.233,63681,OUT.bound,,,INTL.c,IN,AS17488 hathway ip over cable internet,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
2023-11-27_11-18-26,tcp,103.169.73.162,64617,203.124.11.111,443,OUT.bound,syn-sent,,INTL.c,HK,AS38277 communilink internet limited.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26 20:30:44.043
2023-11-27_11-18-26,tcp,176.111.174.30,51755,103.169.73.167,1022,IN.bound,syn-sent,,,RU,AS57523 chang way technologies co. limited,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 03:34:01.275
2023-11-27_11-18-26,tcp,176.111.174.30,51755,103.169.73.173,1022,IN.bound,syn-sent,,,RU,AS57523 chang way technologies co. limited,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 03:34:01.275
2023-11-27_11-18-26,tcp,185.73.23.133,46335,103.169.73.170,5683,IN.bound,syn-sent,,,DE,AS29484 ruhr-universitaet bochum,ETIC Cybersecurity 2023-11-27 Port Scan,,2023-11-27 03:34:48.376
