session,protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
2023-11-21_14-36-23,udp,13.13.13.2,25409,103.163.248.184,63127,OUT.bound,,,INTL.c,IN,AS136336 thamizhaga internet communications private limited,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,49.204.14.218,33524,OUT.bound,,,INTL.c,IN,AS131269 actfibernet pvt ltd,,,
2023-11-21_14-36-23,tcp,13.13.13.2,55356,64.233.170.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,51746,163.70.153.60,443,OUT.bound,established,,LOKAL.c,FR,ASNone ,,,
2023-11-21_14-36-23,tcp,185.224.128.184,25539,175.103.46.93,80,Other,established,,,,,,,
2023-11-21_14-36-23,tcp,13.13.13.2,52555,74.125.68.95,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,111.94.56.176,34214,OUT.bound,,,LOKAL.c,ID,AS23700 linknet fastnet asn,,,
2023-11-21_14-36-23,tcp,13.13.13.2,50851,142.251.10.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,firewall conns,Proto NATed Address  - 192.5.8 Â 1.4m -  is the most popular address on the internet for those tryin,2022-10-03T00:03:36.708000
2023-11-21_14-36-23,tcp,13.13.13.2,51025,103.30.247.94,1433,OUT.bound,established,,LOKAL.c,ID,AS131745 pt. cybertechtonic pratama,,,
2023-11-21_14-36-23,tcp,13.13.13.2,49320,20.198.118.190,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
2023-11-21_14-36-23,tcp,13.13.13.2,60674,31.13.95.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-21_14-36-23,tcp,185.224.128.184,15819,146.196.111.51,80,IN.bound,established,,in-backup.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21T07:14:22.994000
2023-11-21_14-36-23,tcp,13.13.13.2,57698,92.223.85.120,443,OUT.bound,established,,INTL.c,SG,AS199524 g-core labs s.a.,,,
2023-11-21_14-36-23,tcp,13.13.13.2,56931,34.107.148.139,443,OUT.bound,established,,INTL.c,US,AS15169 google llc,Hiding in common sight  misplaced attribution as just being AD Fraud,Get ready for the Russians to take over cause while most of cyber has been sleeping thru this chroni,2022-06-15T00:01:21.489000
2023-11-21_14-36-23,tcp,185.224.128.184,1943,175.103.46.89,80,Other,established,,,,,,,
2023-11-21_14-36-23,tcp,13.13.13.2,49155,23.106.252.79,443,OUT.bound,established,,INTL.c,US,AS59253 leaseweb asia pacific pte. ltd.,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,46.118.86.111,42081,OUT.bound,,,INTL.c,UA,AS15895 kyivstar pjsc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,49224,74.125.130.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,49671,92.223.85.121,443,OUT.bound,established,,INTL.c,SG,AS199524 g-core labs s.a.,,,
2023-11-21_14-36-23,tcp,185.224.128.184,24591,175.103.46.91,80,Other,established,,,,,,,
2023-11-21_14-36-23,tcp,13.13.13.2,63391,202.163.7.44,443,OUT.bound,established,,INTL.c,HK,AS1299 telia company ab,,,
2023-11-21_14-36-23,tcp,13.13.13.2,58599,139.180.203.4,443,OUT.bound,established,,INTL.c,JP,AS20473 the constant company  llc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,63140,36.89.154.86,4000,OUT.bound,established,,LOKAL.c,ID,AS7713 pt telekomunikasi indonesia,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,213.230.86.60,24598,OUT.bound,,,INTL.c,UZ,AS8193 uzbektelekom joint stock company,IOCs - 2023117225 - ANIA Threat Feeds - IP Segment 6,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T21:40:19.233000
2023-11-21_14-36-23,tcp,13.13.13.2,55599,163.70.153.61,5222,OUT.bound,established,,LOKAL.c,FR,ASNone ,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,103.87.104.169,34382,OUT.bound,,,INTL.c,IN,AS141314 wi5 internet services private limited,,,
2023-11-21_14-36-23,tcp,13.13.13.2,50348,20.198.118.190,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
2023-11-21_14-36-23,tcp,13.13.13.2,50829,31.13.95.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-21_14-36-23,tcp,13.13.13.2,52554,74.125.68.95,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,103.166.49.103,51454,175.103.46.94,1723,Other,close,,LOKAL.c,,,,,
2023-11-21_14-36-23,tcp,13.13.13.2,60225,172.217.194.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_14-36-23,tcp,13.13.13.2,54335,104.244.42.130,443,OUT.bound,established,,INTL.c,US,AS13414 twitter inc.,Speechless   Critical,,2023-10-30T03:23:08.790000
2023-11-21_14-36-23,tcp,13.13.13.2,65133,20.198.118.190,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
2023-11-21_14-36-23,tcp,13.13.13.2,4018,157.240.208.60,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-21_14-36-23,tcp,13.13.13.2,64755,103.30.244.202,1433,OUT.bound,established,,LOKAL.c,ID,AS131745 pt. cybertechtonic pratama,,,
2023-11-21_14-36-23,tcp,195.85.201.201,30120,175.103.46.92,20196,Other,established,,,,,,,
2023-11-21_14-36-23,tcp,13.13.13.2,40376,64.233.170.95,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,63166,20.198.118.190,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
2023-11-21_14-36-23,tcp,13.13.13.2,51479,103.30.247.130,1433,OUT.bound,established,,LOKAL.c,ID,AS131745 pt. cybertechtonic pratama,,,
2023-11-21_14-36-23,tcp,13.13.13.2,37930,52.167.17.97,443,OUT.bound,established,,INTL.c,US,AS8075 microsoft corporation,iitd.irins.org,,2023-11-01T00:01:12.311000
2023-11-21_14-36-23,tcp,13.13.13.2,58750,104.17.188.189,443,OUT.bound,established,,LOKAL.c,US,AS13335 cloudflare,,,
2023-11-21_14-36-23,tcp,13.13.13.2,65000,20.198.119.84,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,,,
2023-11-21_14-36-23,tcp,13.13.13.2,62326,103.30.245.98,1433,OUT.bound,established,,LOKAL.c,ID,AS131745 pt. cybertechtonic pratama,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,95.57.235.32,37083,OUT.bound,,,INTL.c,KZ,AS9198 jsc kazakhtelecom,,,
2023-11-21_14-36-23,tcp,13.13.13.2,61236,23.106.252.102,443,OUT.bound,established,,INTL.c,US,AS59253 leaseweb asia pacific pte. ltd.,,,
2023-11-21_14-36-23,tcp,13.13.13.2,65463,157.240.217.17,443,OUT.bound,established,,LOKAL.c,SG,AS32934 facebook  inc.,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,95.105.68.36,33630,OUT.bound,,,INTL.c,RU,AS57128 ojsc ufanet,,,
2023-11-21_14-36-23,tcp,13.13.13.2,61012,143.244.33.54,443,OUT.bound,established,,INTL.c,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000
2023-11-21_14-36-23,udp,13.13.13.2,25409,176.112.103.222,5177,OUT.bound,,,INTL.c,RU,AS198616 mediakvant ltd.,,,
2023-11-21_14-36-23,udp,146.88.241.115,5060,175.103.46.88,5060,Other,,,,,,,,
2023-11-21_14-36-23,tcp,13.13.13.2,51137,202.91.9.43,3306,OUT.bound,established,,LOKAL.c,ID,AS136079 stmik amikom yogyakarta,,,
2023-11-21_14-36-23,tcp,13.13.13.2,54921,20.198.119.84,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,,,
2023-11-21_14-36-23,tcp,13.13.13.2,49155,103.107.198.22,443,OUT.bound,established,,INTL.c,SG,AS137409 gsl networks pty ltd,,,
2023-11-21_14-36-23,tcp,192.168.50.6,51660,144.195.96.115,443,OUT.bound,established,,,US,AS30103 zoom video communications,,,
2023-11-21_14-36-23,tcp,13.13.13.2,49765,34.36.232.77,443,OUT.bound,established,,INTL.c,US,ASNone ,,,
2023-11-21_14-36-23,tcp,13.13.13.2,49155,23.111.12.23,80,OUT.bound,established,,INTL.c,SG,AS59253 leaseweb asia pacific pte. ltd.,,,
2023-11-21_14-36-23,tcp,13.13.13.2,44008,172.217.194.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_14-36-23,tcp,185.224.128.184,16459,203.173.88.27,80,IN.bound,established,,in-utama.c,NL,AS62068 spectraip b.v.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21T07:14:22.994000
2023-11-21_14-36-23,udp,13.13.13.2,25409,14.207.87.3,12757,OUT.bound,,,INTL.c,TH,AS45758 triple t broadband public company limited,,,
2023-11-21_14-36-23,tcp,13.13.13.2,44366,64.233.170.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,64388,103.30.244.38,1433,OUT.bound,established,,LOKAL.c,ID,AS131745 pt. cybertechtonic pratama,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,91.204.123.158,11379,OUT.bound,,,INTL.c,UA,AS48964 private enterprise enterra,,,
2023-11-21_14-36-23,tcp,13.13.13.2,47410,172.253.118.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,router conns,Proto NATed Address  - 192.5.8  Â 1.4m -  is the latest in a long line of addresses to be considered,2023-03-20T00:01:17.081000
2023-11-21_14-36-23,udp,13.13.13.2,25409,117.240.107.233,21553,OUT.bound,,,INTL.c,IN,AS9829 national internet backbone,,,
2023-11-21_14-36-23,tcp,13.13.13.2,49284,203.27.106.3,443,OUT.bound,established,,INTL.c,AU,AS137409 gsl networks pty ltd,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,81.213.127.179,38219,OUT.bound,,,INTL.c,TR,AS9121 turk telekomunikasyon anonim sirketi,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,46.119.31.227,47418,OUT.bound,,,INTL.c,UA,AS15895 kyivstar pjsc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,50434,43.156.222.16,443,OUT.bound,established,,INTL.c,CN,AS132203 tencent building  kejizhongyi avenue,,,
2023-11-21_14-36-23,tcp,13.13.13.2,61994,74.125.130.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,188.130.178.248,2017,OUT.bound,,,INTL.c,UA,AS39065 southern telecommunication company ltd.,,,
2023-11-21_14-36-23,udp,45.155.91.237,5113,175.103.46.91,5060,Other,,,,,,,,
2023-11-21_14-36-23,tcp,13.13.13.2,49228,142.251.175.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,85.96.211.65,64497,OUT.bound,,,INTL.c,TR,AS9121 turk telekomunikasyon anonim sirketi,,,
2023-11-21_14-36-23,tcp,13.13.13.2,64374,142.250.4.95,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,53625,157.240.217.60,443,OUT.bound,established,,LOKAL.c,SG,AS32934 facebook  inc.,,,
2023-11-21_14-36-23,tcp,13.13.13.2,56904,69.173.158.64,443,OUT.bound,established,,INTL.c,SG,AS26667 the rubicon project  inc.,,,
2023-11-21_14-36-23,tcp,13.13.13.2,49947,64.233.170.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,64514,142.251.10.95,443,OUT.bound,close-wait,,LOKAL.c,US,AS15169 google llc,uTorrent seeds from a VM,The world ,2022-12-16T13:03:24.863000
2023-11-21_14-36-23,tcp,13.13.13.2,51586,74.125.68.138,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,54310,142.251.12.19,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,41052,142.251.175.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,49682,20.198.118.190,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
2023-11-21_14-36-23,tcp,13.13.13.2,51016,103.30.247.91,1433,OUT.bound,established,,LOKAL.c,ID,AS131745 pt. cybertechtonic pratama,,,
2023-11-21_14-36-23,tcp,13.13.13.2,50106,92.223.85.166,443,OUT.bound,established,,INTL.c,SG,AS199524 g-core labs s.a.,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,5.251.68.166,34314,OUT.bound,,,INTL.c,KZ,AS9198 jsc kazakhtelecom,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,39.37.35.201,19752,OUT.bound,,,INTL.c,PK,AS17557 pakistan telecommunication company limited,,,
2023-11-21_14-36-23,tcp,13.13.13.2,52825,36.89.154.86,4000,OUT.bound,established,,LOKAL.c,ID,AS7713 pt telekomunikasi indonesia,,,
2023-11-21_14-36-23,tcp,13.13.13.2,62107,163.70.153.60,443,OUT.bound,established,,LOKAL.c,FR,ASNone ,,,
2023-11-21_14-36-23,tcp,13.13.13.2,57625,103.107.198.66,443,OUT.bound,established,,INTL.c,SG,AS137409 gsl networks pty ltd,,,
2023-11-21_14-36-23,tcp,192.168.50.6,51664,144.195.96.115,443,OUT.bound,established,,,US,AS30103 zoom video communications,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,117.202.127.92,14761,OUT.bound,,,INTL.c,IN,AS9829 national internet backbone,,,
2023-11-21_14-36-23,tcp,13.13.13.2,57629,34.107.243.93,443,OUT.bound,established,,INTL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,146.196.111.81,63288,175.103.46.94,491,Other,established,,LOKAL.c,,,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,134.236.31.229,30298,OUT.bound,,,INTL.c,TH,AS131090 cat telecom public company ltd,,,
2023-11-21_14-36-23,udp,13.13.13.2,46015,41.202.207.7,5060,OUT.bound,,,INTL.c,CM,AS36912 african network information center,Scan port 445 SMB (S3#),Scans hitting the server at TCP port 445 SMB. Same IP should not appear more than once in 96 hours i,2023-03-13T22:01:26.504000
2023-11-21_14-36-23,udp,13.13.13.2,25409,5.165.120.36,22843,OUT.bound,,,INTL.c,RU,AS50498 jsc er-telecom holding,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,193.254.226.244,39925,OUT.bound,,,INTL.c,RU,AS57812 pe yakovlev stanislav stanislavovich,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,109.127.161.204,21346,OUT.bound,,,INTL.c,RU,AS12389 pjsc rostelecom,,,
2023-11-21_14-36-23,tcp,13.13.13.2,57457,82.180.162.242,443,OUT.bound,established,,INTL.c,DK,AS47583 hostinger international limited,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,31.128.77.28,35531,OUT.bound,,,INTL.c,UA,AS3326 private joint stock company datagroup,,,
2023-11-21_14-36-23,tcp,13.13.13.2,57902,157.240.235.34,443,OUT.bound,established,,LOKAL.c,SG,AS32934 facebook  inc.,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,88.243.199.160,43945,OUT.bound,,,INTL.c,TR,AS9121 turk telekomunikasyon anonim sirketi,,,
2023-11-21_14-36-23,tcp,13.13.13.2,54904,64.233.170.188,5228,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,13.13.13.2,34148,157.240.208.34,443,OUT.bound,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,
2023-11-21_14-36-23,tcp,13.13.13.2,60619,20.198.118.190,443,OUT.bound,established,,INTL.c,IN,AS8075 microsoft corporation,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000
2023-11-21_14-36-23,udp,13.13.13.2,25409,2.132.3.158,21872,OUT.bound,,,INTL.c,KZ,AS9198 jsc kazakhtelecom,,,
2023-11-21_14-36-23,tcp,13.13.13.2,51787,34.36.232.77,443,OUT.bound,established,,INTL.c,US,ASNone ,,,
2023-11-21_14-36-23,tcp,13.13.13.2,64437,64.233.177.94,443,OUT.bound,established,,LOKAL.c,US,AS15169 google llc,Remote Access   DeepScan   Dumping   DNS   Internal System Infiltration,,2023-10-30T01:40:08.022000
2023-11-21_14-36-23,tcp,13.13.13.2,51411,143.244.33.73,443,OUT.bound,established,,INTL.c,SG,AS60068 datacamp limited,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000
2023-11-21_14-36-23,tcp,13.13.13.2,59683,34.96.105.8,443,OUT.bound,established,,INTL.c,US,AS15169 google llc,,,
2023-11-21_14-36-23,tcp,192.168.50.6,51659,144.195.96.115,443,OUT.bound,established,,,US,AS30103 zoom video communications,,,
2023-11-21_14-36-23,tcp,185.224.128.184,26525,175.103.46.90,80,Other,established,,,,,,,
2023-11-21_14-36-23,udp,13.13.13.2,25409,95.181.26.202,17357,OUT.bound,,,INTL.c,RU,AS39927 e-light-telecom ltd.,,,
2023-11-21_14-36-23,tcp,13.13.13.2,57086,115.178.128.134,1433,OUT.bound,established,,LOKAL.c,ID,AS9794 core mediatech,,,
