protocol,src-address,src-port,dst-address,dst-port,flow,tcp-state,resolved,mark,cc,asn,threat,description,modified
tcp,203.123.56.246,49888,65.108.58.113,10101,OUT.bound,established,,,DE,AS24940 hetzner online gmbh,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,49268,162.159.135.233,443,OUT.bound,established,,,,AS13335 cloudflare,Remote Access attack   Agent Tesla   C2   BatLoader   C2   Dridex,,2023-11-14 17:01:45.019
tcp,203.123.56.246,51001,34.94.245.237,443,OUT.bound,established,,,US,AS396982 google,Fraud Services,http://kramtechnology.com/  fraud services  network  rat  trojan  phishing  malvertizing  malware ho,2023-11-18 14:04:48.923
tcp,69.30.239.126,443,203.123.56.246,49166,IN.bound,established,,,US,AS32097 wholesale internet  inc.,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
udp,45.155.91.237,5179,203.123.56.246,5060,IN.bound,,,,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,51.91.58.34,9001,203.123.56.246,49171,IN.bound,established,,,FR,AS16276 ovh sas,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,49184,185.241.208.101,143,OUT.bound,established,,,NL,ASNone ,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,81.169.159.28,29001,203.123.56.246,49175,IN.bound,established,,,DE,AS6724 strato ag,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,49177,162.159.134.233,443,OUT.bound,established,,,,AS13335 cloudflare,Remote Access attack   Agent Tesla   C2   BatLoader   C2   Dridex,,2023-11-14 17:01:45.019
tcp,45.92.33.62,443,203.123.56.246,52412,IN.bound,established,,,GR,AS9009 m247 ltd,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,56028,104.244.42.193,443,OUT.bound,established,,,US,AS13414 twitter inc.,PuffStealer,,2023-11-18 01:24:48.887
tcp,203.123.56.246,56882,141.79.10.16,9001,OUT.bound,established,,,DE,AS553 universitaet stuttgart,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,51493,185.199.108.133,443,OUT.bound,close,,,US,AS54113 fastly,CVE-2017-11882,This is the full list of terms and terms used to describe a vulnerability in Microsoft Office that h,2023-11-15 06:02:53.764
udp,45.155.91.237,5179,203.123.56.245,5060,IN.bound,,,,PH,AS133334 dctv cable network broadband services inc,ETIC Cybersecurity 2023-11-20 Port Scan,,2023-11-20 23:00:11.182
tcp,80.66.135.123,9001,203.123.56.246,49181,IN.bound,established,,,BE,AS1239 sprint,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,49309,51.81.93.145,9001,OUT.bound,established,,,US,AS16276 ovh sas,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,49172,46.228.199.128,9001,OUT.bound,established,,,DE,AS24961 myloc managed it ag,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,50999,34.94.245.237,443,OUT.bound,close,,,US,AS396982 google,Fraud Services,http://kramtechnology.com/  fraud services  network  rat  trojan  phishing  malvertizing  malware ho,2023-11-18 14:04:48.923
tcp,203.123.56.246,52458,88.99.248.158,9001,OUT.bound,established,,,DE,AS24940 hetzner online gmbh,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-20 20:30:48.610
tcp,203.123.56.246,50992,185.199.108.133,443,OUT.bound,established,,,US,AS54113 fastly,CVE-2017-11882,This is the full list of terms and terms used to describe a vulnerability in Microsoft Office that h,2023-11-15 06:02:53.764
tcp,203.123.56.246,53241,149.154.167.99,443,OUT.bound,time-wait,,,AG,AS62041 telegram messenger inc,ACTIVIDAD MALICIOSA   Relacionada con Remcos 18-10-2023,Remcos (acrónimo en inglés que significa  Control remoto y vigilancia ) es una herramienta de acceso,2023-11-18 05:04:47.366
tcp,203.123.56.246,53244,149.154.167.99,443,OUT.bound,established,,,AG,AS62041 telegram messenger inc,ACTIVIDAD MALICIOSA   Relacionada con Remcos 18-10-2023,Remcos (acrónimo en inglés que significa  Control remoto y vigilancia ) es una herramienta de acceso,2023-11-18 05:04:47.366
tcp,167.248.133.150,4151,203.123.56.244,16289,IN.bound,syn-sent,,,US,AS398722 censys  inc.,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 03:05:12.348
tcp,203.123.56.246,56046,34.160.111.145,80,OUT.bound,time-wait,,,US,AS15169 google llc,Malware Command and Control IPs,,2023-11-20 22:02:01.220
tcp,43.130.57.239,45254,203.123.56.244,40000,IN.bound,syn-sent,,,SG,AS132203 tencent building  kejizhongyi avenue,ETIC Cybersecurity 2023-11-21 Port Scan,,2023-11-21 03:05:12.348
