indicator,asn,country_code2,name,description,modified,created
17.179.252.64,AS714 apple inc.,US,http://www.icloud.com - hybrid scan frm 2020,,2023-05-07T18:54:24.168000,2023-05-07T18:54:24.168000
23.215.35.76,AS20940 akamai international b.v.,FR,,,,
34.117.97.41,AS396982 google,US,,,,
212.227.17.186,AS8560 1&1 ionos se,DE,Threat Roundup for October 21 to October 28,,2022-11-27T21:00:27.647000,2022-10-28T21:08:32.952000
34.117.36.110,AS396982 google,US,,,,
23.48.173.210,AS20940 akamai international b.v.,US,,,,
64.233.170.95,AS15169 google llc,US,,,,
74.125.130.119,AS15169 google llc,US,,,,
13.126.206.164,AS16509 amazon.com inc,IN,,,,
87.240.190.75,AS47541 vkontakte ltd,RU,,,,
34.96.106.127,AS15169 google llc,US,,,,
172.217.194.94,AS15169 google llc,US,,,,
162.125.40.2,AS19679 dropbox  inc.,US,,,,
103.134.189.139,AS140399 pt parsaoran global datatrans,ID,,,,
122.144.3.6,AS38320 pt maxindo mitra solusi,ID,,,,
34.102.164.249,AS396982 google,US,,,,
157.240.208.16,AS32934 facebook  inc.,ID,,,,
203.161.21.17,AS133840 pt jala lintas media,ID,,,,
104.18.35.175,AS13335 cloudflare,US,,,,
216.239.38.120,AS15169 google llc,US,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,2022-07-16T10:42:33.303000
