indicator,asn,country_code2,name,description,modified,created
157.240.13.54,AS32934 facebook  inc.,SG,,,,
142.251.175.94,AS15169 google llc,US,CVE JAR Found | Massive active Malicious | unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,2023-10-25T18:39:18.723000
143.244.33.70,AS60068 datacamp limited,SG,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
,,,,,,
74.125.130.95,AS15169 google llc,US,,,,
52.184.217.37,AS8075 microsoft corporation,US,,,,
157.240.211.61,AS32934 facebook  inc.,HK,,,,
157.240.7.54,AS32934 facebook  inc.,SG,,,,
91.108.56.158,AS62014 telegram messenger inc,AG,,,,
34.93.210.73,AS396982 google,IN,,,,
157.240.15.61,AS32934 facebook  inc.,SG,,,,
20.198.118.190,AS8075 microsoft corporation,IN,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,2022-03-16T14:03:19.241000
157.240.7.53,AS32934 facebook  inc.,SG,,,,
142.251.175.100,AS15169 google llc,US,,,,
23.106.252.102,AS59253 leaseweb asia pacific pte. ltd.,US,,,,
103.8.238.188,AS132634 direktorat e-goverment kementerian kominfo,ID,,,,
143.244.33.68,AS60068 datacamp limited,SG,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
20.198.119.84,AS8075 microsoft corporation,IN,,,,
34.151.192.19,AS396982 google,BR,,,,
20.212.88.117,AS8075 microsoft corporation,US,,,,
31.13.68.60,AS32934 facebook  inc.,SG,,,,
23.216.158.66,AS7713 pt telekomunikasi indonesia,ID,,,,
23.216.158.40,AS7713 pt telekomunikasi indonesia,ID,,,,
23.216.158.50,AS7713 pt telekomunikasi indonesia,ID,,,,
157.240.13.1,AS32934 facebook  inc.,SG,,,,
20.42.65.84,AS8075 microsoft corporation,US,bkp16oct,,2023-11-15T00:01:55.056000,2023-10-16T22:11:52.663000
23.216.158.24,AS7713 pt telekomunikasi indonesia,ID,,,,
34.120.208.123,AS396982 google,US,IOC Records Provided by @NextRayAI,This IOC report provided and daily updated by NextRay AI Detection & Response Inc.,2023-11-26T20:30:44.043000,2022-10-11T13:14:18.676000
184.25.236.211,AS7713 pt telekomunikasi indonesia,ID,,,,
141.95.99.59,AS16276 ovh sas,FR,,,,
172.217.194.190,AS15169 google llc,US,www.jessicacisnerosforcongress.com,,2022-04-01T00:01:54.852000,2022-03-02T19:11:07.907000
143.42.76.52,ASNone ,US,,,,
142.250.190.3,AS15169 google llc,US,,,,
8.219.89.234,AS45102 alibaba (us) technology co.  ltd.,SG,,,,
34.104.128.0,AS396982 google,JP,,,,
157.240.218.61,AS32934 facebook  inc.,SG,,,,
74.125.200.138,AS15169 google llc,US,,,,
52.252.198.177,AS8075 microsoft corporation,US,,,2023-11-25T05:02:44.879000,2023-10-26T03:10:53.040000
142.251.175.119,AS15169 google llc,US,,,,
142.251.175.102,AS15169 google llc,US,,,,
172.217.194.91,AS15169 google llc,US,,,,
216.239.38.120,AS15169 google llc,US,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,2022-07-16T10:42:33.303000
64.233.170.132,AS15169 google llc,US,,,,
34.143.146.137,AS396982 google,US,,,,
36.67.50.104,AS7713 pt telekomunikasi indonesia,ID,,,,
52.183.220.149,AS8075 microsoft corporation,US,Support &amp; Help Centre | TELUS,,2023-11-29T00:02:07.512000,2023-10-31T06:50:01.232000
20.190.148.163,AS8075 microsoft corporation,KR,TrojanSpy,,2023-11-04T01:46:05.174000,2023-11-04T01:46:05.174000
74.125.68.100,AS15169 google llc,US,,,,
118.97.79.198,AS7713 pt telekomunikasi indonesia,ID,,,,
74.125.200.91,AS15169 google llc,US,,,,
157.240.15.63,AS32934 facebook  inc.,SG,Apple iTunes| Malicious site | Anonyization | Siphoning | Trojan Downloader,"IC3 attached to links, apple , messaging, Skype.\nIC3 CN?\nChina? Unclear. Possibly intercepting  IC",2023-11-12T17:01:15.222000,2023-10-13T18:20:24.042000
202.56.174.112,AS138077 pt abhinawa sumberdaya asia,ID,,,,
74.125.200.188,AS15169 google llc,US,LCIA:HoneyNet:2023,pulled from router,2023-07-23T12:04:51.473000,2023-05-27T06:06:26.480000
217.146.12.135,AS42473 anexia internetdienstleistungs gmbh,IN,,,,
142.251.12.139,AS15169 google llc,US,,,,
20.49.109.142,AS8075 microsoft corporation,US,,,,
202.56.174.31,AS138077 pt abhinawa sumberdaya asia,ID,,,,
52.152.180.154,AS8075 microsoft corporation,US,,,2023-11-25T05:02:44.879000,2023-10-26T03:10:53.040000
118.98.113.176,AS7713 pt telekomunikasi indonesia,ID,,,,
142.251.10.94,AS15169 google llc,US,alt-YouTube.com,,2023-09-24T14:00:05.977000,2023-08-25T14:43:56.683000
157.240.7.52,AS32934 facebook  inc.,SG,Apple iTunes| Malicious site | Anonyization | Siphoning | Trojan Downloader,"IC3 attached to links, apple , messaging, Skype.\nIC3 CN?\nChina? Unclear. Possibly intercepting  IC",2023-11-12T17:01:15.222000,2023-10-13T18:20:24.042000
31.13.95.1,AS32934 facebook  inc.,ID,,,,
20.189.173.6,AS8075 microsoft corporation,US,bkp16oct,,2023-11-15T00:01:55.056000,2023-10-16T22:11:52.663000
122.144.2.204,AS38320 pt maxindo mitra solusi,ID,,,,
74.125.200.101,AS15169 google llc,US,,,,
104.22.21.162,AS13335 cloudflare,US,,,,
157.240.208.63,AS32934 facebook  inc.,ID,,,,
104.21.2.38,AS13335 cloudflare,US,,,,
122.144.3.6,AS38320 pt maxindo mitra solusi,ID,,,,
