name,data
pull-fcdn-base1.s.bytefcdn-oversea.com,156.59.76.166
pull-fcdn-base1.s.bytefcdn-oversea.com,149.104.85.127
pull-fcdn-base1.s.bytefcdn-oversea.com,156.59.76.173
pull-fcdn-base1.s.bytefcdn-oversea.com,156.59.76.168
pull-fcdn-base1.s.bytefcdn-oversea.com,47.89.121.9
pull-fcdn-base1.s.bytefcdn-oversea.com,149.104.85.133
pull-fcdn-base1.s.bytefcdn-oversea.com,154.85.88.3
pull-fcdn-base1.s.bytefcdn-oversea.com,156.59.248.73
pull-fcdn-base1.s.bytefcdn-oversea.com,156.59.248.72
youtube-ui.l.google.com,74.125.130.93
pull-fcdn-ttp6.s.worldfcdn2.com,71.18.53.226
pull-fcdn-ttp6.s.worldfcdn2.com,71.18.53.227
pull-fcdn-ttp6.s.worldfcdn2.com,71.18.53.225
pull-fcdn-ttp6.s.worldfcdn2.com,71.18.53.224
a1168.z.akamai.net,203.161.21.33
a1168.z.akamai.net,203.161.21.18
a1393.us.akamai.net,23.11.213.174
a1393.us.akamai.net,23.11.213.148
instantmessaging-pa.googleapis.com,142.250.4.95
instantmessaging-pa.googleapis.com,74.125.200.95
instantmessaging-pa.googleapis.com,74.125.24.95
instantmessaging-pa.googleapis.com,74.125.68.95
instantmessaging-pa.googleapis.com,142.251.175.95
instantmessaging-pa.googleapis.com,142.251.10.95
instantmessaging-pa.googleapis.com,74.125.130.95
instantmessaging-pa.googleapis.com,172.253.118.95
instantmessaging-pa.googleapis.com,172.217.194.95
instantmessaging-pa.googleapis.com,142.251.12.95
instantmessaging-pa.googleapis.com,64.233.170.95
youtube-ui.l.google.com,74.125.200.93
youtube-ui.l.google.com,172.253.118.93
youtube-ui.l.google.com,172.217.194.91
youtube-ui.l.google.com,172.217.194.136
youtube-ui.l.google.com,74.125.130.190
youtube-ui.l.google.com,172.253.118.136
youtube-ui.l.google.com,172.217.194.190
youtube-ui.l.google.com,74.125.200.190
youtube-ui.l.google.com,172.217.194.93
youtube-ui.l.google.com,74.125.200.136
youtube-ui.l.google.com,74.125.130.136
youtube-ui.l.google.com,172.253.118.91
youtube-ui.l.google.com,74.125.130.91
youtube-ui.l.google.com,172.253.118.190
youtube-ui.l.google.com,74.125.200.91
a-0019.standard.a-msedge.net,204.79.197.222
chat-e2ee-mini.c10r.facebook.com,163.70.153.36
public-1626341718.sgw.shopee.io,143.92.85.2
cname-sin01-stsdk09.vivoglobal.com,156.59.238.1
clients.l.google.com,74.125.68.100
clients.l.google.com,74.125.68.102
clients.l.google.com,74.125.68.139
clients.l.google.com,74.125.68.101
clients.l.google.com,74.125.68.138
clients.l.google.com,74.125.68.113
challenges.cloudflare.com,104.17.3.184
challenges.cloudflare.com,104.17.2.184
analytics-alv.google.com,216.239.34.181
analytics-alv.google.com,216.239.38.181
analytics-alv.google.com,216.239.36.181
analytics-alv.google.com,216.239.32.181
st.wshareit.com,119.8.170.213
notifications-pa.googleapis.com,142.251.175.95
notifications-pa.googleapis.com,74.125.130.95
notifications-pa.googleapis.com,172.217.194.95
notifications-pa.googleapis.com,74.125.200.95
notifications-pa.googleapis.com,142.251.10.95
notifications-pa.googleapis.com,172.253.118.95
notifications-pa.googleapis.com,74.125.68.95
notifications-pa.googleapis.com,142.250.4.95
notifications-pa.googleapis.com,142.251.12.95
notifications-pa.googleapis.com,74.125.24.95
notifications-pa.googleapis.com,64.233.170.95
dual-a-0036.a-msedge.net,204.79.197.239
dual-a-0036.a-msedge.net,13.107.21.239
r1.sn-30a7ynl7.googlevideo.com,142.251.91.6
mmx-ds.cdn.whatsapp.net,163.70.153.60
gs-loc.ls-apple.com.akadns.net,17.252.196.22
play.googleapis.com,142.250.4.95
play.googleapis.com,74.125.200.95
play.googleapis.com,74.125.24.95
play.googleapis.com,172.253.118.95
play.googleapis.com,74.125.68.95
play.googleapis.com,172.217.194.95
play.googleapis.com,74.125.130.95
play.googleapis.com,142.251.175.95
play.googleapis.com,142.251.12.95
play.googleapis.com,64.233.170.95
play.googleapis.com,142.251.10.95
a1727.b.akamai.net,23.221.50.90
a1727.b.akamai.net,23.221.50.25
mqtt.c10r.facebook.com,163.70.153.11
rr1.sn-o0n5oxu-n0cs.googlevideo.com,103.238.201.136
star.fallback.c10r.facebook.com,157.240.235.15
instagram.c10r.instagram.com,157.240.208.63
r3.sn-30a7rne6.googlevideo.com,142.251.90.200
w.mindspot.org,172.103.153.90
prod-addinsstoreapi.omexexternallfb.office.net.akadns.net,52.111.236.5
star.c10r.facebook.com,163.70.153.21
i.ytimg.com,74.125.200.119
i.ytimg.com,172.253.118.119
i.ytimg.com,142.251.10.119
i.ytimg.com,74.125.24.119
i.ytimg.com,74.125.68.119
i.ytimg.com,64.233.170.119
i.ytimg.com,142.251.175.119
i.ytimg.com,74.125.130.119
i.ytimg.com,142.250.4.119
i.ytimg.com,172.217.194.119
i.ytimg.com,142.251.12.119
a745.dscd.akamai.net,202.152.1.202
prod-campaignaggregator.omexexternallfb.office.net.akadns.net,52.109.136.6
datk.anythinktech.com,8.219.3.226
datk.anythinktech.com,8.219.118.113
datk.anythinktech.com,8.219.192.21
datk.anythinktech.com,8.222.136.252
datk.anythinktech.com,8.219.105.74
a745.dscd.akamai.net,202.152.1.201
www.pullcf.com,49.0.204.153
mcds.wshareit.com,114.119.173.233
www.pullcm.com,94.74.90.138
www.pullcm.com,159.138.123.56
a1962.w155.akamai.net,202.158.0.105
a1962.w155.akamai.net,202.152.1.200
a1962.w155.akamai.net,103.115.228.8
a1962.w155.akamai.net,180.178.103.10
dt.beyla.site,52.4.241.231
dt.beyla.site,52.201.140.34
dt.beyla.site,3.227.62.74
dt.beyla.site,52.21.174.116
dt.beyla.site,3.232.40.221
dt.beyla.site,44.216.93.245
dt.beyla.site,54.84.35.134
dt.beyla.site,35.172.172.233
onedscolprdeus04.eastus.cloudapp.azure.com,52.168.112.67
star-mini.c10r.facebook.com,163.70.153.35
chat-e2ee-ig-p42.c10r.facebook.com,163.70.153.175
mobile-gtalk.l.google.com,142.251.175.188
rt.applovin.com,34.117.147.68
zbdhwid.v.ecdnx.com,202.158.58.39
zbdhwid.v.ecdnx.com,202.158.58.38
zbdhwid.v.ecdnx.com,202.158.58.37
android.l.google.com,142.251.175.139
android.l.google.com,64.233.170.100
android.l.google.com,142.251.175.100
android.l.google.com,74.125.68.101
android.l.google.com,64.233.170.139
android.l.google.com,64.233.170.102
android.l.google.com,142.251.175.138
android.l.google.com,142.251.175.102
android.l.google.com,142.251.175.113
android.l.google.com,74.125.68.100
android.l.google.com,74.125.68.138
android.l.google.com,64.233.170.113
android.l.google.com,64.233.170.138
android.l.google.com,74.125.68.102
android.l.google.com,74.125.68.113
android.l.google.com,64.233.170.101
pai.googlezip.net,216.239.32.111
d27l08mmrhiidh.cloudfront.net,54.192.18.60
d27l08mmrhiidh.cloudfront.net,54.192.18.14
d27l08mmrhiidh.cloudfront.net,54.192.18.63
d27l08mmrhiidh.cloudfront.net,54.192.18.31
